Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Mercedes Russell,TOT,C,24,133,24,133,9.6,.498,.471,.000,.412,7.2,14.4,4.5,0.8,1.8,14.8,16.0,96,104,,0.0,0.2,0.2,.056
Alex Bentley,CON,G,19,413,19,413,14.1,.487,.453,.379,.165,2.8,3.8,22.1,3.1,0.4,13.7,23.6,102,104,,0.4,0.6,1.0,.094
Layshia Clarendon,ATL,G,18,311,18,311,5.2,.423,.342,.177,.380,3.5,6.6,15.0,1.1,0.0,20.7,16.2,85,105,,-0.5,0.4,-0.1,-0.009
Tayler Hill,WAS,G,13,117,13,117,6.2,.440,.359,.538,.308,1.0,4.1,16.6,0.9,0.7,19.9,21.7,86,112,,-0.2,0.0,-0.2,-0.060
Maggie Lucas,ATL,G,7,36,7,36,-11.3,.136,.136,.909,.000,3.0,4.6,0.0,1.4,0.0,31.3,19.3,25,106,,-0.4,0.0,-0.3,-0.350
Teana Muldrow,SEA,F,3,6,3,6,-4.4,.000,.000,1.000,.000,0.0,9.7,0.0,0.0,0.0,0.0,7.5,0,106,,0.0,0.0,0.0,-0.135
Cappie Pondexter,LAS,G,13,134,13,134,9.5,.458,.349,.047,.442,1.8,6.3,11.7,1.2,0.0,7.2,19.6,99,106,,0.0,0.2,0.2,.057
Aerial Powers,DAL,G,15,231,15,231,8.7,.480,.396,.341,.415,5.6,9.3,8.9,1.5,0.7,19.8,22.5,90,110,,-0.3,0.2,-0.1,-0.018
Mercedes Russell,NYL,C,2,32,2,32,9.4,.525,.333,.000,1.333,0.0,5.4,8.9,3.2,2.7,17.4,8.1,104,105,,0.0,0.0,0.1,.068
Alex Bentley,ATL,G,16,332,16,332,10.2,.444,.436,.389,.114,0.0,4.0,28.1,2.3,0.2,14.2,23.9,90,103,,-0.4,0.5,0.1,.014
Layshia Clarendon,CON,G,15,238,15,238,15.0,.554,.492,.095,.365,3.3,5.9,24.2,1.7,0.0,16.1,15.8,117,107,,0.6,0.3,0.8,.142
Tayler Hill,DAL,G,7,118,7,118,3.7,.381,.367,.533,.044,2.0,3.4,9.1,0.4,0.7,11.6,18.9,82,114,,-0.2,0.0,-0.2,-0.078
Maggie Lucas,DAL,G,1,20,1,20,-7.3,.000,.000,.600,.000,0.0,0.0,0.0,5.0,0.0,16.7,12.9,0,106,,-0.2,0.0,-0.1,-0.267
Teana Muldrow,DAL,F,1,3,1,3,-6.1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,117,,0.0,0.0,0.0,-0.015
Cappie Pondexter,IND,G,17,411,17,411,11.1,.452,.419,.156,.144,1.3,5.8,19.8,1.5,0.0,10.7,23.7,92,112,,-0.4,0.1,-0.2,-0.023
Aerial Powers,WAS,G,9,114,9,114,21.7,.607,.538,.400,.300,5.2,15.2,11.6,2.8,2.9,13.4,21.1,116,101,,0.3,0.2,0.6,.195
Mercedes Russell,SEA,C,22,101,22,101,9.7,.494,.484,.000,.323,9.5,17.2,3.0,0.0,1.5,14.5,18.6,95,103,,0.0,0.2,0.1,.052
