Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Kiesha Brown,TOT,G,6,32,6,32,2.9,.500,.500,.500,.000,0.0,2.2,10.0,5.6,0.0,66.7,9.8,41,96,,-0.1,0.0,-0.1,-0.110
Adrienne Goodson,TOT,F,33,466,33,466,10.6,.444,.417,.021,.250,9.9,10.8,9.4,1.4,0.2,17.5,21.4,86,103,,-0.3,0.2,-0.1,-0.008
Niele Ivey,TOT,G,26,254,26,254,7.8,.379,.330,.468,.149,3.9,5.5,21.3,2.7,0.0,18.0,11.4,92,99,,0.1,0.3,0.3,.051
Chandi Jones,TOT,G,31,610,31,610,13.2,.484,.457,.352,.194,3.8,6.7,18.4,2.4,0.7,15.8,19.9,97,97,,0.7,0.8,1.5,.096
Edwige Lawson-Wade,TOT,G,19,126,19,126,3.0,.441,.375,.536,.214,1.1,5.1,5.7,0.9,0.7,28.1,17.6,70,103,,-0.3,0.0,-0.3,-0.095
Tynesha Lewis,TOT,G,21,256,21,256,7.4,.379,.341,.170,.284,5.3,6.8,17.2,1.4,1.4,18.2,23.9,76,104,,-0.6,0.0,-0.6,-0.095
Jessica Moore,TOT,F-C,21,158,21,158,-0.8,.463,.455,.000,.182,4.2,5.6,3.4,1.4,0.0,43.1,6.5,65,104,,-0.2,0.0,-0.2,-0.051
Plenette Pierson,TOT,F,35,762,35,762,11.4,.472,.396,.009,.541,7.5,10.1,9.2,1.8,2.1,20.6,22.4,88,97,,-0.2,1.0,0.8,.042
Kristen Rasmussen,TOT,F,27,551,27,551,13.1,.551,.515,.176,.294,7.2,10.5,8.2,1.5,2.6,14.8,12.7,109,99,,1.1,0.5,1.6,.117
Katie Smith*,TOT,G,36,1160,36,1160,13.7,.509,.452,.432,.337,2.5,4.6,16.1,1.5,0.4,14.4,20.8,101,101,,2.1,0.7,2.8,.096
Dawn Staley*,TOT,G,33,905,33,905,13.0,.507,.462,.352,.252,1.4,5.4,33.2,2.4,0.1,23.4,13.0,101,103,,1.2,0.3,1.6,.069
Stacey Thomas,TOT,F,18,136,18,136,7.7,.263,.143,.071,1.429,9.8,10.1,10.1,3.3,2.1,11.6,8.9,79,92,,-0.1,0.3,0.2,.051
Ayana Walker,TOT,F,21,333,21,333,11.7,.462,.426,.000,.294,7.4,12.5,11.4,1.4,3.3,19.8,13.7,91,95,,0.0,0.5,0.6,.070
Kiesha Brown,WAS,G,2,14,2,14,4.8,.500,.500,.500,.000,0.0,0.0,0.0,8.5,0.0,50.0,14.9,44,91,,-0.1,0.0,0.0,-0.128
Adrienne Goodson,HOU,F,23,271,23,271,10.9,.438,.404,.027,.288,8.4,9.5,10.7,1.8,0.0,16.3,18.8,89,101,,0.0,0.2,0.1,.021
Niele Ivey,DET,G,12,102,12,102,5.7,.299,.283,.522,.043,5.9,7.3,17.8,3.3,0.0,17.6,13.0,77,93,,-0.1,0.2,0.1,.021
Chandi Jones,DET,G,21,329,21,329,13.5,.515,.487,.327,.168,2.9,5.8,15.2,2.2,0.6,15.9,20.5,100,95,,0.5,0.5,1.0,.123
Edwige Lawson-Wade,NYL,G,2,12,2,12,-5.0,.205,.000,.500,.500,0.0,11.5,0.0,0.0,0.0,0.0,22.0,52,103,,-0.1,0.0,-0.1,-0.208
Tynesha Lewis,CHA,G,10,166,10,166,7.9,.345,.320,.197,.262,8.2,8.4,17.7,1.1,1.6,13.9,24.2,76,106,,-0.4,0.0,-0.4,-0.105
Jessica Moore,CHA,F-C,6,49,6,49,-3.6,.387,.333,.000,.667,2.8,7.1,7.6,0.0,0.0,50.8,8.2,52,107,,-0.1,0.0,-0.2,-0.125
Plenette Pierson,PHO,F,12,318,12,318,7.3,.391,.343,.010,.276,7.8,12.1,8.3,1.8,3.3,21.4,22.7,75,98,,-0.8,0.4,-0.5,-0.059
Kristen Rasmussen,HOU,F,24,522,24,522,13.2,.544,.505,.153,.306,7.1,10.4,7.9,1.5,2.8,14.6,12.9,108,99,,1.0,0.5,1.5,.115
Katie Smith*,MIN,G,23,766,23,766,14.7,.509,.450,.398,.345,2.1,4.7,17.5,1.9,0.2,15.2,23.1,98,102,,1.2,0.4,1.6,.085
Dawn Staley*,CHA,G,23,684,23,684,14.3,.506,.469,.321,.229,1.4,5.4,36.9,2.6,0.0,22.6,13.8,102,103,,1.0,0.2,1.3,.073
Stacey Thomas,DET,F,17,133,17,133,8.0,.288,.167,.083,1.667,9.0,9.3,10.3,3.4,2.1,12.6,8.3,82,92,,-0.1,0.3,0.2,.063
Ayana Walker,DET,F,12,241,12,241,13.8,.515,.481,.000,.231,7.9,12.1,10.9,1.4,3.9,21.8,14.2,95,93,,0.2,0.5,0.6,.104
Kiesha Brown,HOU,G,4,18,4,18,1.4,,,,,0.0,4.0,17.8,3.3,0.0,100.0,5.8,37,99,,-0.1,0.0,0.0,-0.096
Adrienne Goodson,CHA,F,10,195,10,195,10.2,.451,.430,.014,.211,11.9,12.6,7.6,0.9,0.5,18.8,24.9,83,105,,-0.2,0.0,-0.2,-0.048
Niele Ivey,PHO,G,14,152,14,152,9.3,.450,.375,.417,.250,2.6,4.3,23.7,2.3,0.0,18.4,10.4,104,102,,0.2,0.1,0.3,.071
Chandi Jones,MIN,G,10,281,10,281,12.8,.443,.416,.386,.229,4.8,7.7,22.2,2.7,0.9,15.7,19.2,93,98,,0.1,0.3,0.5,.065
Edwige Lawson-Wade,HOU,G,17,114,17,114,3.8,.485,.438,.542,.167,1.3,4.4,6.3,1.0,0.8,31.8,17.2,72,103,,-0.3,0.0,-0.2,-0.083
Tynesha Lewis,MIN,G,11,90,11,90,6.4,.452,.389,.111,.333,0.0,3.7,16.4,1.9,0.9,26.2,23.3,76,101,,-0.2,0.1,-0.2,-0.075
Jessica Moore,LAS,F-C,15,109,15,109,0.5,.500,.500,.000,.000,4.8,4.9,1.5,2.1,0.0,38.5,5.8,73,103,,-0.1,0.0,-0.1,-0.018
Plenette Pierson,DET,F,23,444,23,444,14.4,.529,.440,.008,.762,7.3,8.7,9.9,1.8,1.3,20.0,22.1,97,96,,0.6,0.7,1.3,.114
Kristen Rasmussen,CHA,F,3,29,3,29,11.6,.750,.750,.750,.000,9.4,12.1,14.1,2.1,0.0,20.0,8.8,132,101,,0.1,0.0,0.1,.153
Katie Smith*,DET,G,13,394,13,394,12.0,.508,.458,.514,.318,3.3,4.4,13.2,0.7,0.7,12.2,16.4,107,100,,0.8,0.3,1.2,.119
Dawn Staley*,HOU,G,10,221,10,221,8.9,.509,.429,.500,.357,1.3,5.5,21.8,1.6,0.4,27.0,10.4,98,102,,0.2,0.1,0.3,.054
Stacey Thomas,MIN,F,1,3,1,3,-8.0,.000,.000,.000,.000,44.7,43.9,0.0,0.0,0.0,0.0,33.3,30,93,,0.0,0.0,0.0,-0.499
Ayana Walker,CHA,F,9,92,9,92,6.3,.307,.250,.000,.500,5.9,13.7,12.7,1.3,1.9,13.3,12.5,77,100,,-0.1,0.1,0.0,-0.021
