Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Cierra Burdick,PHO,F,4,19,4,19,21.3,.500,.500,.000,.000,19.0,20.9,25.2,2.8,4.2,20.0,12.2,120,96,,0.1,0.0,0.1,.210
Emma Cannon,LVA,F,3,17,3,17,7.6,.510,.400,.400,.400,13.8,16.2,8.4,0.0,4.8,33.8,23.1,83,99,,0.0,0.0,0.0,-0.017
Layshia Clarendon,NYL,G,1,3,1,3,-43.6,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.2,0,115,,-0.1,0.0,-0.1,-0.968
Lauren Cox,IND,F,11,95,11,95,5.2,.377,.342,.158,.105,6.0,13.7,4.9,2.2,2.7,26.0,12.7,70,107,,-0.2,0.1,-0.2,-0.069
Candice Dupree,SEA,F,16,260,16,260,9.9,.476,.441,.043,.117,3.7,8.9,7.0,1.4,1.0,11.6,19.8,91,103,,-0.1,0.3,0.2,.026
Dana Evans,DAL,G,6,24,6,24,-5.9,.363,.250,.500,.333,0.0,0.0,18.0,0.0,0.0,36.8,20.2,61,114,,-0.1,0.0,-0.1,-0.233
Bria Holmes,LAS,G,17,312,17,312,8.4,.395,.368,.347,.242,7.4,9.0,11.2,2.5,1.8,16.0,18.8,80,100,,-0.6,0.5,-0.2,-0.020
Joyner Holmes,NYL,F,1,5,1,5,-7.7,,,,,0.0,0.0,28.4,0.0,0.0,100.0,9.1,45,115,,0.0,0.0,0.0,-0.207
Natasha Mack,CHI,F,3,16,3,16,10.2,.773,.667,.000,.667,7.3,14.3,0.0,0.0,0.0,34.0,16.4,101,105,,0.0,0.0,0.0,.072
Karlie Samuelson,LAS,G,11,174,11,174,9.5,.566,.544,.676,.206,2.0,8.6,8.7,2.1,0.0,11.9,11.4,107,101,,0.2,0.3,0.5,.105
Kiah Stokes,NYL,C,9,135,9,135,9.2,.631,.591,.182,.182,7.0,16.2,5.6,1.5,3.5,33.6,6.0,105,102,,0.1,0.2,0.3,.076
Shatori Walker-Kimbrough,CON,G,1,4,1,4,-5.5,,,,,0.0,15.8,0.0,0.0,23.9,100.0,11.5,0,78,,0.0,0.0,0.0,-0.188
Layshia Clarendon,MIN,G,21,540,21,540,14.5,.561,.531,.079,.208,2.7,7.2,37.3,1.2,0.0,24.8,21.7,101,103,,0.6,0.6,1.2,.090
Joyner Holmes,LVA,F,4,23,4,23,20.8,.650,.650,.400,.000,0.0,9.6,14.5,0.0,3.6,9.1,21.2,116,100,,0.1,0.0,0.1,.191
Shatori Walker-Kimbrough,WAS,G,16,346,16,346,12.0,.632,.564,.321,.449,1.3,3.8,7.8,1.8,1.0,16.9,14.6,109,109,,0.6,0.1,0.6,.074
Kristine Anigwe,LAS,F-C,7,106,7,106,6.4,.449,.391,.000,.696,10.8,15.2,8.1,2.0,0.9,25.0,17.7,83,99,,-0.2,0.2,0.0,.007
Emma Cannon,CON,F,5,58,5,58,12.1,.587,.588,.471,.118,11.1,16.3,11.8,0.0,1.6,21.9,18.2,105,98,,0.1,0.1,0.2,.137
Natasha Mack,MIN,F,1,2,1,2,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,109,,0.0,0.0,0.0,.011
Cierra Burdick,MIN,F,3,10,3,10,23.2,.694,.667,.000,1.000,0.0,6.0,0.0,0.0,0.0,0.0,19.6,140,106,,0.1,0.0,0.1,.256
Dana Evans,CHI,G,23,197,23,197,13.4,.539,.473,.575,.329,0.6,3.2,21.9,1.3,0.4,13.5,21.9,106,106,,0.4,0.1,0.5,.100
Cierra Burdick,SEA,F,7,35,7,35,11.1,.307,.250,.000,.500,13.6,19.8,11.7,2.9,4.7,29.1,9.0,90,94,,0.0,0.1,0.1,.089
Emma Cannon,IND,F,12,220,12,220,9.6,.487,.462,.177,.177,9.4,14.5,9.9,1.2,0.8,22.0,22.2,86,111,,-0.3,0.0,-0.3,-0.052
Kiah Stokes,LVA,C,15,308,15,308,10.3,.586,.588,.000,.235,10.3,16.4,6.2,1.0,2.7,27.2,3.7,130,98,,0.5,0.6,1.1,.138
Lauren Cox,LAS,F,15,210,15,210,14.2,.491,.424,.109,.391,6.0,15.6,7.4,2.5,5.9,14.3,14.1,97,93,,0.1,0.6,0.6,.119
Karlie Samuelson,SEA,G,3,32,3,32,0.8,.414,.350,.800,.200,0.0,1.8,9.4,0.0,0.0,21.6,20.0,72,110,,-0.1,0.0,-0.1,-0.124
Candice Dupree,ATL,F,10,203,10,203,10.7,.452,.434,.039,.145,3.5,10.4,4.9,1.3,0.9,10.0,19.5,89,109,,-0.2,0.1,-0.1,-0.020
Bria Holmes,LVA,G,2,6,2,6,-12.0,.000,.000,.000,.000,0.0,18.3,0.0,0.0,0.0,50.0,14.8,0,99,,-0.1,0.0,-0.1,-0.344
