Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Kendra Wecker,SAS,F,14,73,14,73,6.8,.353,.300,.200,.300,6.9,6.8,9.3,2.2,1.1,11.7,16.2,82,100,,-0.1,0.1,0.0,.000
Lindsay Whalen*,CON,G,34,1040,34,1040,22.6,.564,.495,.258,.474,3.7,9.0,28.4,3.6,0.2,15.7,20.3,113,94,,4.0,1.9,5.9,.226
Tan White,IND,G,34,841,34,841,12.2,.485,.447,.361,.179,3.6,6.4,15.5,2.3,1.0,20.8,25.9,87,94,,-0.5,1.6,1.1,.051
Tamika Whitmore,IND,F,34,880,34,880,13.5,.492,.446,.209,.278,6.2,11.5,11.6,1.2,1.0,18.3,23.7,92,93,,0.3,1.8,2.1,.094
Adrian Williams-Strong,SAC,C-F,34,609,34,609,14.4,.523,.475,.000,.291,11.9,15.8,9.0,1.9,0.9,22.0,18.7,97,95,,0.6,1.0,1.6,.106
Le'coe Willingham,CON,F,28,320,28,320,7.8,.460,.385,.077,.481,9.7,13.9,5.2,1.3,1.4,23.2,11.3,91,97,,0.0,0.4,0.5,.059
Tamika Williams,MIN,F,21,149,21,149,10.8,.624,.600,.000,.550,12.3,16.0,6.4,0.7,0.0,26.6,9.7,108,104,,0.2,0.0,0.3,.073
Tanisha Wright,SEA,G,34,547,34,547,9.9,.489,.424,.176,.312,3.8,4.8,20.5,2.9,0.3,27.9,16.1,90,103,,0.0,0.3,0.3,.021
Brooke Wyckoff,CHI,F,34,520,34,520,11.2,.540,.518,.788,.153,5.2,12.1,15.0,2.0,2.7,22.9,10.2,103,97,,0.6,0.8,1.4,.104
Sophia Young-Malcolm,SAS,F,33,1106,33,1106,20.6,.530,.478,.011,.373,8.1,10.8,9.7,2.4,0.9,10.5,24.2,107,97,,3.5,1.6,5.1,.183
Shanna Zolman,SAS,G,34,548,34,548,17.9,.551,.529,.665,.107,0.9,5.2,10.4,1.4,0.3,12.3,27.3,102,101,,1.2,0.4,1.7,.122
Sherill Baker,TOT,G,27,505,27,505,13.9,.450,.356,.175,.433,3.9,8.3,27.6,3.7,0.3,22.0,25.7,87,98,,-0.4,0.6,0.2,.020
Kiesha Brown,TOT,G,30,356,30,356,17.7,.550,.468,.398,.444,3.2,7.4,24.9,1.9,0.9,17.3,19.2,109,102,,1.0,0.2,1.2,.137
Monique Currie,TOT,F,33,832,33,832,17.5,.566,.469,.170,.676,6.4,9.5,13.7,1.5,0.7,14.0,19.4,112,101,,2.8,0.6,3.4,.164
Tye'sha Fluker,TOT,C,21,145,21,145,4.8,.345,.324,.056,.167,8.9,10.7,3.9,1.1,4.5,17.2,21.2,69,102,,-0.5,0.1,-0.4,-0.110
Chasity Melvin,TOT,C-F,32,935,32,935,14.3,.510,.458,.027,.498,8.9,13.3,7.4,2.2,1.9,18.4,18.6,96,98,,0.8,1.2,2.0,.085
Iciss Tillis,TOT,F-C,11,34,11,34,-16.4,.250,.250,.250,.000,6.9,13.5,4.6,0.0,0.0,57.9,24.2,28,99,,-0.4,0.0,-0.4,-0.468
Lisa Willis,TOT,G,24,234,24,234,7.6,.458,.444,.654,.148,7.3,9.2,10.6,3.1,0.4,28.3,23.5,74,98,,-0.7,0.3,-0.4,-0.066
Sherill Baker,NYL,G,3,13,3,13,19.9,1.250,1.250,.500,.000,0.0,4.6,0.0,0.0,0.0,0.0,7.1,250,105,,0.1,0.0,0.1,.211
Kiesha Brown,MIN,G,3,29,3,29,11.6,.439,.278,.333,.889,7.9,10.3,10.8,1.8,2.7,13.8,21.4,97,102,,0.0,0.0,0.0,.068
Monique Currie,CHI,F,2,61,2,61,14.2,.432,.333,.407,.556,5.6,11.5,12.3,0.9,0.0,10.6,27.7,93,102,,0.0,0.0,0.1,.052
Tye'sha Fluker,SEA,C,9,31,9,31,-13.3,.046,.000,.100,.200,8.0,13.7,0.0,0.0,2.5,21.6,20.0,19,103,,-0.3,0.0,-0.3,-0.397
Chasity Melvin,WAS,C-F,3,82,3,82,17.9,.495,.346,.077,.731,10.2,14.5,0.0,3.8,0.0,5.5,19.7,112,94,,0.3,0.1,0.4,.201
Iciss Tillis,LAS,F-C,3,8,3,8,-43.6,.000,.000,.000,.000,0.0,7.4,0.0,0.0,0.0,66.7,32.8,0,105,,-0.2,0.0,-0.2,-0.978
Lisa Willis,LAS,G,8,77,8,77,2.6,.414,.400,.450,.200,3.0,7.0,8.8,2.7,1.1,31.5,18.1,65,101,,-0.3,0.1,-0.2,-0.113
Sherill Baker,LAS,G,24,492,24,492,13.7,.443,.346,.172,.438,4.0,8.3,28.3,3.8,0.3,22.1,26.2,86,98,,-0.4,0.6,0.2,.015
Kiesha Brown,LAS,G,27,327,27,327,18.2,.562,.485,.404,.404,2.8,7.1,26.1,1.9,0.8,17.7,19.0,110,102,,1.0,0.2,1.2,.143
Monique Currie,WAS,F,31,771,31,771,17.7,.582,.486,.140,.692,6.5,9.3,13.8,1.5,0.7,14.4,18.8,114,101,,2.8,0.5,3.3,.173
Tye'sha Fluker,LAS,C,12,114,12,114,9.8,.414,.398,.045,.159,9.1,9.9,4.9,1.4,5.1,16.0,21.5,81,101,,-0.2,0.1,-0.1,-0.032
Chasity Melvin,CHI,C-F,29,853,29,853,14.0,.512,.470,.021,.472,8.8,13.2,8.1,2.0,2.0,19.7,18.4,94,98,,0.5,1.1,1.6,.074
Iciss Tillis,DET,F-C,8,26,8,26,-8.1,.333,.333,.333,.000,9.1,15.4,6.1,0.0,0.0,53.8,21.6,40,97,,-0.2,0.0,-0.2,-0.311
Lisa Willis,NYL,G,16,157,16,157,10.1,.473,.459,.721,.131,9.3,10.3,11.5,3.4,0.0,27.1,26.2,78,96,,-0.4,0.2,-0.2,-0.043
