Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Asia Taylor,TOT,F,12,96,12,96,8.5,.412,.357,.071,.286,10.2,13.2,13.6,1.1,0.9,18.2,18.2,87,102,,-0.1,0.1,0.0,.008
Kristine Anigwe,CON,F-C,17,121,17,121,8.6,.400,.314,.000,.486,12.6,14.2,3.8,2.5,2.9,19.1,18.8,83,98,,-0.2,0.2,0.0,.015
Bridget Carleton,CON,F,4,29,4,29,-8.1,.000,.000,.333,.000,3.7,5.9,4.6,0.0,0.0,14.3,10.5,19,107,,-0.2,0.0,-0.2,-0.213
Alaina Coates,MIN,C,14,92,14,92,16.5,.507,.484,.000,.258,17.5,22.0,1.8,1.7,4.7,12.7,19.3,103,94,,0.1,0.2,0.3,.151
Theresa Plaisance,DAL,F,22,378,22,378,13.2,.497,.467,.545,.179,6.2,15.2,17.1,0.9,3.9,18.4,19.9,96,103,,0.2,0.4,0.6,.060
Karlie Samuelson,LAS,G,3,36,3,36,0.1,.214,.214,.857,.000,0.0,3.2,11.5,0.0,0.0,0.0,8.7,70,107,,-0.1,0.0,0.0,-0.050
Asia Taylor,MIN,F,8,65,8,65,14.3,.507,.455,.045,.273,7.6,13.2,17.9,0.8,1.3,16.9,20.5,100,100,,0.1,0.1,0.2,.102
Kristine Anigwe,DAL,F-C,10,129,10,129,8.4,.404,.333,.000,.455,12.2,16.6,4.1,1.3,2.7,15.0,16.7,88,104,,-0.1,0.1,0.0,.010
Bridget Carleton,MIN,F,4,11,4,11,11.1,.750,.750,1.000,.000,0.0,5.6,0.0,0.0,0.0,0.0,8.2,146,105,,0.0,0.0,0.0,.129
Alaina Coates,ATL,C,9,75,9,75,16.5,.634,.643,.000,.929,11.1,19.1,2.6,1.4,6.4,16.9,14.0,113,94,,0.2,0.2,0.3,.181
Theresa Plaisance,CON,F,9,64,9,64,10.8,.444,.391,.261,.174,5.1,14.3,0.0,2.4,2.8,3.9,17.4,99,96,,0.0,0.1,0.2,.110
Karlie Samuelson,DAL,G,4,48,4,48,6.8,.429,.429,.857,.000,2.3,2.5,6.9,3.4,1.8,0.0,6.7,111,105,,0.0,0.0,0.1,.059
Asia Taylor,PHO,F,4,31,4,31,-3.6,.073,.000,.167,.333,15.4,13.0,4.8,1.7,0.0,22.5,13.6,46,104,,-0.2,0.0,-0.1,-0.190
