Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Natalie Williams,IND,C,34,956,34,956,18.7,.505,.454,.014,.406,12.3,16.3,14.8,2.5,2.2,15.8,21.4,103,96,,2.1,1.3,3.5,.146
Tamika Williams,MIN,F,34,978,34,978,13.9,.559,.542,.021,.460,11.0,13.8,8.5,2.3,0.4,22.5,14.7,98,93,,1.0,1.9,3.0,.121
Toccara Williams,SAS,G,26,417,26,417,10.0,.468,.359,.043,.630,2.3,6.3,18.7,4.9,1.1,34.5,10.8,82,97,,-0.3,0.5,0.2,.021
Shereka Wright,PHO,F,24,243,24,243,8.6,.508,.381,.310,.762,9.8,7.8,6.0,0.7,0.4,21.1,15.1,98,104,,0.3,0.0,0.3,.047
Nevriye Yilmaz,SAS,C,7,77,7,77,4.2,.357,.271,.292,.250,5.3,8.8,5.1,2.3,1.2,13.1,20.0,77,102,,-0.1,0.0,-0.1,-0.054
La'Keshia Frett,TOT,F,26,347,26,347,14.3,.512,.480,.000,.378,7.0,9.7,11.6,1.7,1.7,17.4,20.9,95,100,,0.3,0.3,0.5,.061
Gwen Jackson,TOT,F,33,426,33,426,14.5,.546,.500,.065,.344,10.0,13.0,7.2,0.8,0.8,12.3,14.6,110,103,,1.0,0.1,1.2,.111
Jae Kingi-Cross,TOT,G,18,143,18,143,9.2,.504,.417,.389,.611,4.9,6.8,16.1,2.1,1.3,28.3,11.3,95,100,,0.1,0.1,0.2,.053
Adrian Williams-Strong,TOT,C-F,23,294,23,294,11.6,.425,.400,.000,.200,7.5,11.5,9.6,3.8,1.9,19.1,24.5,79,95,,-0.6,0.4,-0.2,-0.021
La'Keshia Frett,CHA,F,10,71,10,71,5.5,.480,.462,.000,.462,6.6,10.4,12.4,0.9,2.5,39.0,20.1,68,103,,-0.3,0.0,-0.2,-0.129
Gwen Jackson,SAS,F,19,290,19,290,11.5,.533,.479,.021,.438,9.4,12.6,7.4,0.6,0.9,16.1,11.9,106,104,,0.5,0.0,0.5,.069
Jae Kingi-Cross,DET,G,5,15,5,15,4.6,.852,,,,0.0,4.1,10.5,0.0,0.0,53.2,11.6,87,106,,0.0,0.0,0.0,-0.018
Adrian Williams-Strong,PHO,C-F,11,145,11,145,18.1,.491,.450,.000,.233,9.7,10.2,8.2,4.5,3.1,18.5,28.8,88,93,,0.0,0.3,0.2,.063
La'Keshia Frett,NYL,F,16,276,16,276,16.6,.517,.482,.000,.365,7.1,9.5,11.4,1.9,1.5,12.4,21.1,101,100,,0.5,0.2,0.8,.110
Gwen Jackson,PHO,F,14,136,14,136,20.9,.562,.522,.111,.244,11.3,14.0,6.7,1.3,0.7,7.4,20.4,116,99,,0.6,0.1,0.7,.200
Jae Kingi-Cross,PHO,G,13,128,13,128,9.7,.474,.417,.389,.389,5.5,7.2,16.8,2.3,1.4,24.9,11.3,96,99,,0.1,0.1,0.2,.061
Adrian Williams-Strong,SAS,C-F,12,149,12,149,5.3,.333,.333,.000,.156,5.5,12.7,11.0,3.2,0.6,20.0,20.3,66,98,,-0.6,0.2,-0.4,-0.104
