Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Avery Warley-Talbert,TOT,C,3,15,3,15,-4.3,.000,.000,.000,.000,7.8,11.8,10.2,0.0,5.3,25.0,11.8,28,106,,-0.1,0.0,-0.1,-0.205
Courtney Williams,TOT,G,25,351,25,351,14.4,.445,.434,.163,.127,9.0,13.0,15.0,1.7,0.7,10.7,24.2,95,105,,0.0,0.4,0.4,.040
Kelsey Bone,CON,C,14,334,14,334,12.3,.478,.447,.106,.255,6.1,13.7,9.2,1.5,0.7,14.2,23.6,94,104,,-0.1,0.4,0.3,.033
Blake Dietrick,SEA,G,2,6,2,6,3.6,1.136,,,,0.0,0.0,0.0,0.0,0.0,53.2,14.6,107,113,,0.0,0.0,0.0,.047
Markeisha Gatling,SEA,C,11,64,11,64,5.4,.623,.529,.000,.412,10.2,8.7,2.7,0.8,3.5,33.2,21.9,88,107,,-0.1,0.1,0.0,-0.016
Lindsey Harding,NYL,G,5,114,5,114,4.7,.348,.320,.120,.080,1.0,6.9,23.8,0.4,0.0,18.8,12.3,84,106,,-0.1,0.1,0.0,-0.010
Whitney Knight,LAS,G,7,27,7,27,3.4,.300,.300,.700,.000,5.0,7.0,5.3,3.9,6.0,16.7,20.9,61,94,,-0.1,0.1,-0.1,-0.097
Noelle Quinn,PHO,G,13,129,13,129,2.9,.327,.259,.345,.241,1.0,5.7,20.8,2.0,1.8,23.8,14.9,73,106,,-0.3,0.1,-0.2,-0.071
Avery Warley-Talbert,ATL,C,1,4,1,4,-39.7,.000,.000,.000,.000,0.0,14.3,0.0,0.0,0.0,33.3,32.5,0,104,,-0.1,0.0,-0.1,-0.790
Courtney Williams,PHO,G,6,25,6,25,-5.2,.152,.111,.111,.222,5.0,17.0,11.7,0.0,0.0,16.8,21.7,43,106,,-0.2,0.0,-0.2,-0.298
Kelsey Bone,PHO,C,20,194,20,194,3.2,.413,.388,.030,.149,9.6,15.3,9.6,0.8,0.4,25.9,22.7,74,106,,-0.7,0.2,-0.5,-0.111
Blake Dietrick,SAS,G,1,8,1,8,12.1,.500,.500,.500,.000,0.0,22.4,0.0,0.0,0.0,0.0,11.5,101,101,,0.0,0.0,0.0,.085
Markeisha Gatling,ATL,C,16,168,16,168,9.1,.500,.447,.000,.237,10.9,13.0,6.9,1.2,2.2,19.2,13.4,100,105,,0.1,0.2,0.3,.063
Lindsey Harding,PHO,G,21,329,21,329,9.3,.450,.383,.062,.284,1.1,6.6,21.1,1.7,0.5,17.3,15.3,94,107,,-0.1,0.3,0.2,.023
Whitney Knight,SAS,G,3,11,3,11,-16.5,.000,.000,.800,.000,0.0,10.9,13.8,0.0,0.0,0.0,21.0,11,108,,-0.1,0.0,-0.1,-0.445
Noelle Quinn,SEA,G,20,278,20,278,3.8,.332,.298,.231,.096,0.5,7.8,17.3,1.7,0.5,26.0,12.3,71,105,,-0.7,0.3,-0.4,-0.054
Avery Warley-Talbert,SAS,C,2,11,2,11,8.6,.000,.000,.000,.000,10.6,10.9,13.8,0.0,7.2,0.0,4.2,83,107,,0.0,0.0,0.0,.008
Courtney Williams,CON,G,19,326,19,326,15.8,.463,.452,.166,.121,9.3,12.7,15.2,1.9,0.7,10.3,24.4,99,105,,0.2,0.3,0.5,.066
