Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Shanna Zolman,SAS,G,19,176,19,176,17.9,.604,.592,.592,.079,0.0,3.5,7.2,0.6,0.0,6.0,22.2,113,109,,0.6,0.0,0.5,.119
Kristin Haynie,TOT,G,29,317,29,317,12.1,.468,.420,.318,.239,3.1,7.7,15.5,4.5,0.3,20.5,17.1,91,97,,0.0,0.5,0.5,.064
Tasha Humphrey,TOT,C,28,407,28,407,11.5,.473,.440,.428,.187,3.7,10.8,5.0,1.6,1.8,10.0,21.6,95,104,,0.2,0.3,0.5,.047
Crystal Kelly,TOT,F,34,367,34,367,11.1,.576,.418,.013,.949,8.8,9.0,5.4,1.6,0.7,22.8,17.5,104,105,,0.6,0.1,0.8,.083
Katie Mattera,TOT,C,15,102,15,102,10.3,.633,.640,.000,.600,11.1,17.0,1.9,0.5,6.9,37.5,23.1,79,100,,-0.2,0.1,-0.1,-0.043
Armintie Herrington,TOT,G,33,421,33,421,9.1,.439,.381,.000,.595,9.2,10.7,11.6,1.9,0.6,20.3,14.2,91,105,,0.0,0.2,0.2,.018
Nikki Teasley,TOT,G,21,456,21,456,8.1,.545,.514,.681,.174,0.8,4.0,18.8,1.6,0.9,27.4,9.7,101,103,,0.3,0.4,0.7,.061
Tamera Young,TOT,F,21,201,21,201,13.6,.452,.363,.178,.479,9.5,13.1,10.0,3.3,2.0,18.5,23.8,90,98,,-0.1,0.3,0.2,.043
Kristin Haynie,DET,G,20,161,20,161,13.1,.500,.463,.325,.225,3.8,9.3,11.4,4.5,0.0,18.5,14.9,96,94,,0.1,0.3,0.4,.103
Tasha Humphrey,WAS,C,9,67,9,67,1.5,.331,.304,.429,.179,7.0,11.6,7.8,0.8,3.6,16.6,23.4,71,99,,-0.2,0.1,-0.1,-0.087
Crystal Kelly,SAC,F,23,283,23,283,11.6,.597,.439,.018,1.000,8.9,8.7,4.7,1.3,0.6,21.1,16.2,110,107,,0.6,0.0,0.7,.096
Katie Mattera,SAS,C,13,79,13,79,11.3,.581,.619,.000,.429,11.1,17.3,2.5,0.7,7.9,34.2,22.5,77,98,,-0.2,0.1,-0.1,-0.047
Armintie Herrington,CHI,G,22,323,22,323,10.5,.439,.386,.000,.571,9.6,11.1,13.5,2.0,0.3,17.0,15.0,95,106,,0.1,0.1,0.2,.029
Nikki Teasley,ATL,G,10,234,10,234,8.9,.567,.517,.567,.333,1.0,4.2,20.4,1.9,0.3,25.9,8.2,111,102,,0.3,0.2,0.5,.091
Tamera Young,ATL,F,11,72,11,72,12.2,.435,.352,.185,.630,9.5,11.1,10.5,4.1,1.1,20.7,25.1,85,95,,-0.1,0.1,0.0,.025
Kristin Haynie,SAC,G,9,156,9,156,11.0,.441,.385,.313,.250,2.4,6.0,19.6,4.4,0.5,22.0,19.3,88,100,,-0.1,0.2,0.1,.023
Tasha Humphrey,MIN,C,19,340,19,340,13.5,.502,.467,.428,.188,3.1,10.6,4.5,1.8,1.4,8.6,21.3,101,105,,0.5,0.2,0.6,.073
Crystal Kelly,DET,F,11,84,11,84,9.2,.518,.364,.000,.818,8.6,10.0,7.8,2.5,1.0,26.9,21.6,90,99,,0.0,0.1,0.1,.038
Katie Mattera,CHI,C,2,23,2,23,6.6,.828,.750,.000,1.500,10.8,15.9,0.0,0.0,3.5,47.5,25.2,86,105,,0.0,0.0,0.0,-0.029
Armintie Herrington,ATL,G,11,98,11,98,4.2,.435,.357,.000,.714,8.1,9.3,5.6,1.5,1.5,32.8,11.6,77,101,,-0.1,0.1,0.0,-0.019
Nikki Teasley,DET,G,11,222,11,222,7.3,.527,.513,.769,.051,0.5,3.8,17.0,1.4,1.6,28.6,11.2,92,103,,0.0,0.2,0.2,.030
Tamera Young,CHI,F,10,129,10,129,14.4,.464,.370,.174,.391,9.6,14.2,9.7,2.9,2.5,16.9,23.1,93,100,,0.0,0.1,0.2,.053
