Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Samantha Logic,TOT,G,27,342,27,342,2.7,.307,.280,.413,.093,2.4,6.6,15.6,1.2,1.5,24.3,13.9,63,104,,-1.1,0.2,-0.9,-0.106
Renee Montgomery,TOT,G,36,643,36,643,12.6,.479,.446,.475,.166,1.3,5.0,27.6,2.4,0.5,18.1,21.6,92,99,,0.1,0.7,0.8,.051
Erica Wheeler,TOT,G,20,229,20,229,10.6,.500,.482,.241,.193,2.0,5.3,22.0,2.7,0.0,23.1,22.2,88,102,,-0.1,0.2,0.0,.007
Damiris Dantas,MIN,F,16,267,16,267,13.8,.632,.597,.048,.306,4.4,11.7,12.1,0.6,1.5,20.4,15.4,108,97,,0.6,0.4,1.0,.144
Erika de Souza,ATL,F-C,17,492,17,492,12.6,.469,.459,.000,.164,11.0,15.6,7.6,1.7,2.4,16.1,16.3,95,101,,0.2,0.5,0.7,.057
Reshanda Gray,MIN,F,10,37,10,37,4.5,.361,.429,.000,.429,6.4,15.9,4.2,2.9,4.3,32.5,15.5,57,88,,-0.2,0.1,-0.1,-0.056
Kalana Greene,SAS,G,11,219,11,219,9.1,.432,.385,.250,.154,2.6,8.6,6.7,1.9,1.0,5.1,12.4,94,101,,0.1,0.2,0.2,.045
Brittany Hrynko,SAS,G,5,15,5,15,-13.3,.167,.167,.667,.000,0.0,0.0,11.8,0.0,0.0,14.3,21.6,38,110,,-0.1,0.0,-0.1,-0.365
Jennifer Lacy,LAS,F,8,176,8,176,7.6,.500,.500,.614,.000,5.9,8.1,4.8,0.6,0.5,10.2,13.6,99,106,,0.1,0.0,0.2,.035
Samantha Logic,ATL,G,4,23,4,23,-8.2,.136,.136,.727,.000,10.2,7.9,13.3,2.2,0.0,8.3,22.4,49,105,,-0.2,0.0,-0.2,-0.262
Renee Montgomery,SEA,G,17,303,17,303,14.0,.517,.472,.481,.217,1.3,6.4,31.9,2.8,0.8,22.6,23.9,91,100,,0.0,0.3,0.3,.042
Erica Wheeler,ATL,G,17,203,17,203,10.4,.505,.500,.214,.171,2.3,4.8,23.8,2.0,0.0,21.8,20.4,92,105,,0.0,0.1,0.1,.015
Damiris Dantas,ATL,F,16,396,16,396,13.9,.484,.400,.100,.308,9.5,13.1,4.8,1.9,1.9,11.1,16.7,105,101,,0.7,0.3,1.0,.102
Erika de Souza,CHI,F-C,17,329,17,329,14.1,.499,.494,.000,.247,11.3,16.5,3.7,1.4,3.2,12.1,14.5,104,99,,0.5,0.4,0.9,.115
Reshanda Gray,ATL,F,17,251,17,251,12.9,.569,.493,.000,.652,8.9,11.6,2.8,1.2,2.0,15.3,18.0,108,103,,0.6,0.1,0.7,.117
Kalana Greene,MIN,G,2,24,2,24,9.7,.301,.000,.250,1.500,4.9,7.3,17.3,2.2,0.0,0.0,12.9,94,98,,0.0,0.0,0.0,.071
Brittany Hrynko,TUL,G,2,3,2,3,-14.3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0,112,,0.0,0.0,0.0,-0.367
Jennifer Lacy,CON,F,19,318,19,318,15.9,.577,.530,.485,.374,4.2,9.0,3.9,1.2,2.3,10.1,18.7,112,103,,0.9,0.2,1.1,.138
Samantha Logic,SAS,G,23,319,23,319,3.5,.335,.305,.359,.109,1.8,6.5,15.7,1.2,1.6,26.4,13.2,65,104,,-0.9,0.2,-0.8,-0.094
Renee Montgomery,MIN,G,19,340,19,340,11.4,.443,.423,.470,.120,1.4,3.8,23.8,2.0,0.2,13.4,19.5,93,99,,0.1,0.4,0.5,.060
Erica Wheeler,NYL,G,3,26,3,26,11.9,.474,.385,.385,.308,0.0,9.1,7.8,8.1,0.0,28.9,36.4,71,81,,-0.1,0.1,0.0,-0.057
