Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
AD Durr,TOT,G,25,368,25,368,12.6,.514,.470,.375,.257,2.2,4.7,15.1,1.2,1.0,11.5,23.1,100,107,,0.3,0.3,0.6,.060
Reshanda Gray,TOT,F,27,237,27,237,3.4,.484,.465,.246,.158,7.7,13.0,7.6,1.5,1.9,30.7,17.0,77,104,,-0.6,0.3,-0.3,-0.049
Bria Hartley,TOT,G,13,123,13,123,8.5,.492,.473,.459,.162,0.9,5.7,18.5,1.6,0.0,20.1,17.5,91,110,,-0.1,0.0,0.0,-0.009
Moriah Jefferson,TOT,G,31,809,31,809,15.5,.562,.521,.293,.251,1.6,5.4,30.1,2.2,0.4,18.9,19.6,107,107,,1.4,0.6,2.0,.098
Jazmine Jones,TOT,G,8,47,8,47,-2.9,.294,.250,.375,.625,0.0,2.6,2.9,2.2,0.0,22.7,12.3,53,102,,-0.2,0.1,-0.1,-0.091
Stephanie Jones,TOT,F,5,27,5,27,11.1,.507,.438,.250,.250,4.3,4.4,11.2,1.9,0.0,0.0,15.0,119,102,,0.1,0.0,0.1,.158
Odyssey Sims,TOT,G,7,145,7,145,8.3,.403,.358,.283,.283,1.7,5.3,20.9,2.8,1.3,16.8,21.8,85,101,,-0.2,0.2,0.0,-0.003
Yvonne Turner,TOT,G,9,139,9,139,5.1,.430,.365,.189,.297,2.6,5.9,20.4,1.1,0.0,23.7,17.7,84,110,,-0.2,0.0,-0.2,-0.054
Evina Westbrook,TOT,G,20,205,20,205,8.9,.470,.425,.377,.283,0.6,5.7,17.3,2.0,3.1,20.1,16.4,88,104,,-0.2,0.2,0.0,.009
Kiana Williams,TOT,G,4,30,4,30,1.8,.313,.313,.500,.000,0.0,3.8,24.4,0.0,0.0,20.0,15.2,74,108,,-0.1,0.0,-0.1,-0.080
Emma Cannon,PHO,F,1,6,1,6,30.2,.798,1.000,.000,2.000,0.0,19.7,30.9,0.0,0.0,0.0,14.4,169,104,,0.0,0.0,0.1,.360
Tina Charles,PHO,C,16,530,16,530,15.8,.530,.492,.280,.233,3.3,12.9,12.6,1.3,2.0,13.0,25.9,97,106,,0.1,0.5,0.6,.048
Crystal Dangerfield,IND,G,3,49,3,49,16.9,.571,.500,.429,.286,2.2,3.6,35.1,0.0,3.5,16.0,16.6,118,116,,0.1,0.0,0.1,.097
Kaela Davis,CHI,F,1,10,1,10,-16.3,.000,.000,.000,.000,0.0,5.9,12.4,0.0,0.0,66.7,13.6,19,108,,-0.1,0.0,-0.1,-0.323
Rennia Davis,MIN,G-F,1,3,1,3,11.0,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,50.0,29.8,64,115,,0.0,0.0,0.0,-0.257
AD Durr,NYL,G,10,70,10,70,2.2,.341,.206,.529,.471,0.0,0.8,8.5,2.9,2.4,19.6,16.7,66,105,,-0.3,0.1,-0.2,-0.103
Reshanda Gray,SEA,F,11,85,11,85,8.1,.596,.550,.150,.300,14.6,16.2,1.8,1.2,0.0,28.4,16.9,96,102,,0.0,0.1,0.1,.062
Bria Hartley,IND,G,10,87,10,87,4.4,.436,.404,.346,.231,1.3,6.7,19.1,0.6,0.0,23.9,18.7,79,115,,-0.2,0.0,-0.2,-0.107
Moriah Jefferson,DAL,G,1,4,1,4,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,116,,0.0,0.0,0.0,-0.022
Jazmine Jones,CON,G,7,44,7,44,-2.4,.326,.286,.286,.714,0.0,1.4,3.0,2.3,0.0,24.6,12.1,57,102,,-0.1,0.1,-0.1,-0.077
Stephanie Jones,WAS,F,3,19,3,19,11.9,.500,.500,.286,.000,6.2,6.3,9.3,2.7,0.0,0.0,17.0,111,100,,0.0,0.0,0.1,.149
Odyssey Sims,MIN,G,2,54,2,54,4.6,.352,.326,.174,.391,2.2,7.5,20.9,0.9,3.4,15.6,26.4,74,107,,-0.2,0.0,-0.2,-0.136
Yvonne Turner,MIN,G,4,88,4,88,2.1,.430,.365,.269,.269,2.7,6.6,17.3,1.2,0.0,29.2,20.9,75,110,,-0.3,0.0,-0.3,-0.117
Evina Westbrook,MIN,G,14,173,14,173,5.7,.375,.341,.318,.205,0.7,6.7,17.3,1.8,3.1,20.0,15.5,78,106,,-0.4,0.2,-0.2,-0.044
Kiana Williams,SEA,G,3,27,3,27,2.0,.313,.313,.500,.000,0.0,4.2,27.1,0.0,0.0,20.0,16.9,74,108,,-0.1,0.0,-0.1,-0.091
Emma Cannon,IND,F,23,328,23,328,18.0,.604,.562,.159,.407,7.3,13.0,7.0,2.1,0.5,10.7,19.7,116,109,,0.9,0.1,1.1,.130
Kaela Davis,SEA,F,1,18,1,18,23.0,.739,.714,.429,.143,6.2,6.4,0.0,5.7,0.0,11.8,21.3,120,96,,0.1,0.0,0.1,.229
Rennia Davis,IND,G-F,7,40,7,40,3.3,.333,.333,.167,.000,8.2,11.7,4.1,2.5,0.0,20.0,16.2,67,110,,-0.1,0.0,-0.1,-0.125
Moriah Jefferson,MIN,G,30,805,30,805,15.6,.562,.521,.293,.251,1.6,5.4,30.2,2.2,0.5,18.9,19.7,107,107,,1.4,0.6,2.0,.099
Kaela Davis,PHO,F,5,27,5,27,29.7,.779,.769,.231,.308,8.7,13.1,0.0,0.0,0.0,16.9,30.2,117,111,,0.1,0.0,0.1,.171
Odyssey Sims,CON,G,5,91,5,91,10.5,.444,.383,.367,.200,1.4,4.0,21.0,3.9,0.0,17.7,19.1,94,98,,0.0,0.2,0.2,.076
Crystal Dangerfield,NYL,G,30,662,30,662,9.2,.490,.464,.428,.197,2.3,5.5,18.2,1.4,0.3,14.5,13.4,101,108,,0.4,0.4,0.8,.047
Stephanie Jones,CON,F,2,8,2,8,9.1,.532,.000,.000,2.000,0.0,0.0,15.8,0.0,0.0,0.0,10.3,145,108,,0.0,0.0,0.0,.179
Kiana Williams,CON,G,1,3,1,3,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,108,,0.0,0.0,0.0,.023
Yvonne Turner,ATL,G,2,16,2,16,4.9,.266,.000,.000,2.000,7.2,7.3,8.8,3.1,0.0,34.7,7.9,68,103,,0.0,0.0,0.0,-0.023
Yvonne Turner,PHO,G,3,35,3,35,12.7,.460,.400,.000,.200,0.0,3.4,33.8,0.0,0.0,0.0,14.3,119,115,,0.1,0.0,0.1,.091
Jazmine Jones,WAS,G,1,3,1,3,-10.1,.000,.000,1.000,.000,0.0,19.8,0.0,0.0,0.0,0.0,15.4,0,98,,0.0,0.0,0.0,-0.289
AD Durr,ATL,G,15,298,15,298,15.1,.538,.504,.356,.230,2.7,5.7,16.7,0.8,0.6,10.3,24.5,105,107,,0.5,0.2,0.7,.099
Bria Hartley,CON,G,3,36,3,36,18.3,.636,.636,.727,.000,0.0,3.4,17.0,4.2,0.0,8.3,14.6,130,97,,0.1,0.1,0.2,.228
Reshanda Gray,PHO,F,16,152,16,152,0.7,.418,.419,.297,.081,3.9,11.3,10.8,1.7,2.9,32.0,17.0,66,105,,-0.6,0.2,-0.4,-0.111
Evina Westbrook,WAS,G,6,32,6,32,26.1,.859,.833,.667,.667,0.0,0.0,17.4,3.3,2.9,20.5,21.2,132,98,,0.2,0.1,0.2,.296
Tina Charles,SEA,C,18,453,18,453,17.4,.542,.515,.223,.132,8.9,16.8,13.2,1.2,2.1,14.0,24.4,101,99,,0.4,0.9,1.3,.118
