Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Tina Thompson*,HOU,F,21,696,21,696,22.4,.569,.523,.316,.303,5.7,10.4,14.4,1.5,1.5,13.1,26.6,108,95,,2.5,1.2,3.7,.212
Shona Thorburn,MIN,G,22,143,22,143,2.4,.262,.204,.296,.296,3.3,7.3,20.2,1.5,1.1,31.4,14.0,61,106,,-0.5,0.0,-0.5,-0.144
Erin Thorn,NYL,G,27,378,27,378,17.5,.570,.523,.492,.235,2.9,6.3,19.3,0.9,0.2,12.1,20.6,111,109,,1.2,-0.2,1.1,.113
Iciss Tillis,NYL,F-C,25,256,25,256,9.8,.436,.393,.326,.247,10.1,13.5,9.1,2.1,1.3,17.5,22.0,85,103,,-0.3,0.1,-0.1,-0.020
Barbara Turner,SEA,G-F,34,622,34,622,13.6,.560,.478,.252,.484,5.5,8.6,13.0,1.1,0.8,19.6,17.4,106,103,,1.3,0.4,1.7,.109
Daliborka Vilipic,LAS,F-C,2,12,2,12,-8.4,.000,.000,.000,.000,0.0,10.0,0.0,0.0,7.0,33.3,11.2,0,95,,-0.1,0.0,-0.1,-0.215
Kamila Vodichkova,PHO,F-C,28,736,28,736,14.3,.488,.444,.028,.260,7.1,14.5,8.8,1.9,2.0,16.0,19.6,96,102,,0.6,0.5,1.1,.062
Ayana Walker,CHA,F,25,182,25,182,12.4,.497,.459,.000,.568,6.8,10.0,3.1,2.8,4.5,8.0,12.2,105,95,,0.3,0.3,0.6,.129
DeMya Walker,SAC,F,23,435,23,435,19.3,.489,.436,.000,.464,15.2,13.5,15.1,1.9,1.5,14.2,26.3,103,97,,1.1,0.7,1.8,.163
Kendra Wecker,SAS,F,34,578,34,578,10.1,.421,.395,.262,.126,4.2,8.2,15.0,1.0,0.4,12.4,20.0,89,104,,-0.1,0.2,0.1,.005
Lindsay Whalen*,CON,G,33,861,33,861,16.3,.528,.407,.274,.549,2.4,8.0,28.8,2.1,0.2,22.0,18.8,104,94,,1.8,1.6,3.4,.160
Tan White,IND,G,34,736,34,736,12.9,.447,.403,.289,.250,5.4,7.1,14.6,2.0,1.0,13.1,24.3,92,95,,0.2,1.3,1.5,.083
Tamika Whitmore,IND,F,34,1058,34,1058,18.6,.532,.475,.087,.322,6.2,9.9,12.8,2.4,1.0,15.9,25.8,100,93,,2.1,2.3,4.3,.163
Brittany Wilkins,SAC,C,4,15,4,15,-2.3,.429,.429,.000,.000,0.0,0.0,14.2,0.0,0.0,22.2,27.0,75,104,,0.0,0.0,0.0,-0.117
Adrian Williams-Strong,MIN,C-F,32,486,32,486,15.6,.478,.448,.007,.515,9.6,17.8,2.9,2.7,1.3,10.4,16.9,100,98,,0.6,0.6,1.2,.100
Angelina Williams,DET,G,21,130,21,130,8.9,.406,.349,.186,.395,2.7,5.8,16.3,2.9,3.9,22.9,22.3,77,91,,-0.3,0.3,0.0,-0.001
Le'coe Willingham,CON,F,29,209,29,209,13.9,.536,.528,.189,.245,11.6,14.8,13.6,1.3,0.0,20.3,15.9,103,94,,0.3,0.4,0.8,.144
Lisa Willis,LAS,G,24,319,24,319,14.5,.530,.489,.571,.341,5.1,8.1,5.3,4.3,0.0,14.0,17.1,103,93,,0.5,0.7,1.2,.146
Tamika Williams,MIN,F,31,671,31,671,10.6,.451,.446,.061,.245,12.7,15.1,5.3,1.2,0.1,18.5,13.4,93,105,,0.2,0.1,0.3,.016
Tanisha Wright,SEA,G,33,507,33,507,5.8,.447,.361,.118,.378,4.9,7.4,13.0,1.1,0.3,27.3,17.0,82,103,,-0.6,0.2,-0.4,-0.028
Brooke Wyckoff,CHI,F,15,343,15,343,7.2,.355,.318,.652,.152,4.9,7.0,16.5,2.2,3.0,18.5,11.5,83,107,,-0.2,0.0,-0.3,-0.031
Sophia Young-Malcolm,SAS,F,34,1057,34,1057,18.1,.474,.416,.011,.370,9.0,13.7,9.0,2.8,0.9,9.5,20.1,102,97,,1.9,1.5,3.4,.129
Shanna Zolman,SAS,G,34,549,34,549,11.9,.498,.489,.580,.082,1.4,4.2,11.9,1.1,0.5,14.3,21.6,93,106,,0.2,0.0,0.3,.019
Ambrosia Anderson,TOT,F,4,10,4,10,5.1,.000,.000,.000,.000,12.4,22.6,0.0,5.4,0.0,50.0,9.4,26,89,,-0.1,0.0,0.0,-0.110
Kayte Christensen,TOT,F,17,140,17,140,1.2,.442,.409,.000,.182,9.8,14.0,6.8,1.1,0.6,40.2,13.0,69,99,,-0.3,0.2,-0.2,-0.046
Elaine Powell,TOT,G,25,370,25,370,9.2,.448,.382,.066,.500,4.3,6.1,25.2,2.3,0.7,27.4,15.6,85,104,,-0.3,0.1,-0.1,-0.014
Ashley Robinson,TOT,C,29,324,29,324,5.7,.344,.343,.037,.296,12.8,14.9,6.6,1.3,4.0,26.5,11.6,75,101,,-0.5,0.3,-0.2,-0.028
Ambrosia Anderson,CON,F,1,1,1,1,33.9,,,,,0.0,100.0,0.0,0.0,0.0,,0.0,,21,,0.0,0.0,0.0,.541
Kayte Christensen,HOU,F,6,87,6,87,2.5,.533,.500,.000,.125,13.1,13.4,8.0,0.0,0.0,39.5,15.0,80,99,,-0.1,0.1,0.0,-0.013
Elaine Powell,CHI,G,14,253,14,253,11.5,.489,.433,.050,.400,3.1,5.9,27.7,2.8,1.0,26.9,17.4,88,107,,-0.1,0.0,-0.1,-0.015
Ashley Robinson,CHI,C,12,125,12,125,6.7,.332,.328,.034,.207,14.3,16.3,8.6,0.9,5.4,24.0,15.2,73,105,,-0.3,0.0,-0.3,-0.085
Ambrosia Anderson,NYL,F,3,9,3,9,1.9,.000,.000,.000,.000,13.7,14.0,0.0,6.0,0.0,50.0,10.5,26,97,,-0.1,0.0,0.0,-0.182
Kayte Christensen,PHO,F,11,53,11,53,-1.1,.218,.167,.000,.333,4.3,15.0,4.9,2.8,1.5,42.1,9.7,45,98,,-0.2,0.1,-0.1,-0.101
Elaine Powell,DET,G,11,117,11,117,4.2,.316,.188,.125,.875,7.0,6.4,19.8,1.4,0.0,28.9,11.8,76,98,,-0.2,0.2,0.0,-0.010
Ashley Robinson,SEA,C,17,199,17,199,5.1,.357,.360,.040,.400,11.9,14.1,5.3,1.6,3.2,29.0,9.4,78,98,,-0.2,0.3,0.0,.008
