Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Christi Thomas,LAS,F-C,20,159,20,159,5.7,.386,.368,.176,.235,7.6,14.6,6.2,0.7,4.0,17.6,12.6,82,93,,-0.1,0.3,0.2,.050
Tina Thompson*,HOU,F,30,1074,30,1074,17.4,.530,.475,.303,.281,5.5,11.8,12.3,1.6,1.6,18.1,25.7,98,99,,1.6,1.2,2.8,.105
Erin Thorn,NYL,G,32,380,32,380,8.4,.456,.429,.670,.104,0.6,3.2,16.7,1.0,0.4,15.3,15.8,93,105,,0.1,0.1,0.2,.023
Barbara Turner,CON,G-F,34,663,34,663,17.0,.591,.531,.615,.464,3.9,9.1,13.4,0.9,1.6,14.8,18.1,114,98,,2.2,0.8,3.0,.181
Krystal Vaughn,WAS,F,15,78,15,78,-3.0,.256,.158,.105,.526,6.1,11.8,0.0,1.3,2.2,29.9,19.1,46,100,,-0.5,0.1,-0.4,-0.228
DeMya Walker,SAC,F,7,52,7,52,0.8,.463,.455,.000,.182,9.1,7.2,3.5,5.0,0.0,45.7,18.4,57,96,,-0.3,0.1,-0.2,-0.141
Marcedes Walker,HOU,C,2,11,2,11,-15.9,.000,.000,.000,.500,56.3,38.9,13.6,0.0,7.9,45.0,35.7,32,97,,-0.2,0.0,-0.2,-0.706
Ann Wauters,SAS,C,32,980,32,980,21.7,.576,.548,.085,.268,6.2,14.5,12.5,1.9,3.0,14.6,23.0,104,90,,2.3,2.5,4.8,.195
Kendra Wecker,WAS,F,9,48,9,48,-2.1,.147,.147,.412,.000,9.9,14.1,24.0,3.3,0.0,29.2,22.3,45,97,,-0.4,0.1,-0.3,-0.271
Lindsay Whalen*,CON,G,31,908,31,908,24.8,.580,.505,.261,.513,4.1,10.8,33.3,2.6,0.1,13.4,21.1,120,94,,4.7,1.7,6.4,.283
Erica White,HOU,G,34,426,34,426,9.4,.495,.290,.080,.886,4.1,6.7,18.2,2.8,0.6,28.6,17.8,90,100,,0.0,0.4,0.4,.035
Tan White,IND,G,33,894,33,894,11.8,.467,.426,.369,.185,3.6,6.8,18.0,2.6,1.3,19.5,22.2,89,96,,-0.3,1.5,1.2,.053
Tamika Whitmore,CON,F,34,911,34,911,14.6,.494,.452,.276,.245,5.0,9.9,9.8,1.1,1.1,13.5,24.4,96,98,,1.0,1.2,2.2,.097
Khadijah Whittington,IND,F,22,186,22,186,7.5,.418,.386,.000,.386,6.3,11.1,6.0,2.6,4.8,18.9,15.5,81,91,,-0.2,0.4,0.2,.047
Candice Wiggins,MIN,G,30,824,30,824,23.1,.553,.457,.356,.579,5.4,6.9,19.8,3.3,0.7,11.8,25.7,113,100,,3.7,0.7,4.5,.217
Brittany Wilkins,SAS,C,1,0,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,
Adrian Williams-Strong,SAC,C-F,34,687,34,687,11.1,.468,.439,.000,.291,11.7,15.1,5.6,1.4,1.0,19.6,17.5,91,99,,0.0,0.8,0.8,.045
Le'coe Willingham,PHO,F,34,834,34,834,17.6,.613,.580,.111,.332,11.4,13.1,5.6,1.3,0.6,14.1,16.1,119,108,,3.1,-0.2,2.9,.138
Lisa Willis,NYL,G,34,458,34,458,16.9,.623,.579,.671,.214,2.1,7.7,5.7,3.4,0.9,16.8,18.5,108,96,,1.1,0.7,1.8,.155
Tamika Williams,CON,F,34,374,34,374,10.0,.466,.417,.028,.569,14.5,14.9,5.6,1.4,0.2,22.4,13.7,94,98,,0.2,0.5,0.7,.072
Tanisha Wright,SEA,G,34,808,34,808,11.8,.484,.440,.096,.244,4.9,8.7,19.7,2.1,0.8,22.0,20.2,90,97,,0.0,1.2,1.2,.060
Brooke Wyckoff,CHI,F,34,594,34,594,5.7,.469,.452,.699,.219,2.8,8.0,12.9,1.3,2.6,30.4,9.0,84,100,,-0.3,0.5,0.2,.017
Sophia Young-Malcolm,SAS,F,33,1054,33,1054,23.5,.550,.478,.007,.476,6.4,10.5,15.4,2.7,1.2,9.8,25.9,110,93,,4.0,2.3,6.2,.237
Tamera Young,ATL,F,33,745,33,745,9.2,.425,.360,.167,.404,6.7,10.9,10.0,2.0,1.0,17.3,19.7,85,106,,-0.6,0.1,-0.6,-0.031
Sharnee Zoll,MIN,G,6,30,6,30,10.0,.470,.313,.375,.750,3.8,5.9,15.4,1.7,0.0,22.0,19.9,91,105,,0.0,0.0,0.0,.011
Alison Bales,TOT,C,31,515,31,515,13.9,.466,.414,.073,.364,6.0,14.1,4.4,2.0,6.6,9.2,12.0,101,98,,0.5,0.7,1.2,.093
Tasha Humphrey,TOT,C,30,509,30,509,17.5,.558,.529,.330,.189,8.1,13.2,12.3,1.8,1.4,16.8,23.3,103,97,,1.2,0.7,1.9,.147
Amber Jacobs,TOT,G,11,143,11,143,1.5,.404,.370,.652,.174,1.7,3.8,19.2,1.1,0.0,39.3,12.7,69,104,,-0.3,0.1,-0.3,-0.077
Camille Smith,TOT,F,32,663,32,663,14.7,.555,.526,.131,.377,8.5,11.1,10.7,2.2,1.6,21.2,19.3,98,99,,0.7,0.8,1.5,.091
Stacey Lovelace,TOT,C,22,302,22,302,13.5,.484,.458,.302,.198,7.9,11.8,10.1,3.0,2.6,17.4,18.1,93,101,,0.1,0.2,0.4,.047
Kristen Mann,TOT,F,18,254,18,254,7.0,.468,.438,.188,.104,4.5,5.3,10.2,1.8,1.5,23.0,11.1,88,108,,-0.1,-0.1,-0.1,-0.020
Taj McWilliams-Franklin,TOT,F-C,33,1047,33,1047,18.8,.553,.517,.076,.247,8.6,13.8,10.4,2.4,2.5,18.0,19.8,102,97,,1.9,1.6,3.4,.132
Shay Murphy,TOT,G,17,138,17,138,6.9,.365,.344,.417,.125,11.1,11.2,9.6,2.3,1.3,17.8,19.7,80,98,,-0.2,0.2,0.0,-0.010
Ashley Shields,TOT,G,10,56,10,56,1.9,.369,.328,.379,.276,0.0,3.2,9.5,1.9,0.0,17.7,31.1,69,101,,-0.3,0.0,-0.2,-0.161
Crystal Smith,TOT,G,29,392,29,392,8.0,.481,.418,.345,.327,3.0,4.4,11.6,1.9,0.4,21.3,18.2,89,104,,-0.1,0.2,0.1,.006
Kasha Terry,TOT,C-F,22,299,22,299,7.9,.492,.457,.000,.407,10.6,13.5,7.5,1.7,2.9,31.0,20.0,78,104,,-0.6,0.1,-0.5,-0.070
LaToya Thomas,TOT,F,20,187,20,187,5.7,.483,.481,.170,.170,6.1,9.4,3.6,0.8,0.5,26.0,18.0,78,104,,-0.3,0.1,-0.3,-0.055
Alison Bales,IND,C,14,126,14,126,15.1,.463,.417,.139,.250,6.5,10.6,3.1,2.1,9.0,7.0,15.5,101,91,,0.2,0.3,0.5,.147
Tasha Humphrey,DET,C,22,297,22,297,21.8,.598,.560,.315,.177,9.9,12.5,14.8,2.3,1.8,15.2,23.4,113,95,,1.2,0.5,1.7,.231
Amber Jacobs,WAS,G,6,82,6,82,3.8,.388,.375,.833,.167,1.4,5.2,21.9,1.9,0.0,38.3,11.4,72,103,,-0.2,0.0,-0.1,-0.054
Camille Smith,ATL,F,13,221,13,221,10.3,.501,.460,.200,.540,9.2,10.5,7.3,2.3,2.5,22.5,15.6,91,105,,0.0,0.0,0.0,.009
Stacey Lovelace,ATL,C,15,258,15,258,15.1,.480,.461,.270,.146,8.8,12.2,11.3,3.3,3.0,16.0,18.8,95,102,,0.2,0.2,0.3,.052
Kristen Mann,ATL,F,13,223,13,223,7.3,.487,.455,.182,.114,4.6,5.0,10.9,1.8,1.4,23.3,11.6,90,110,,0.0,-0.1,-0.1,-0.023
Taj McWilliams-Franklin,WAS,F-C,26,862,26,862,18.8,.564,.538,.089,.225,8.1,13.6,10.0,2.7,2.5,19.6,19.8,100,97,,1.3,1.3,2.6,.120
Shay Murphy,MIN,G,2,5,2,5,-3.9,.200,.200,.000,.000,45.4,23.4,0.0,0.0,0.0,0.0,43.7,69,110,,0.0,0.0,0.0,-0.315
Ashley Shields,HOU,G,3,12,3,12,-19.1,.114,.000,.286,.571,0.0,0.0,12.5,4.4,0.0,10.2,36.0,32,100,,-0.2,0.0,-0.2,-0.540
Crystal Smith,MIN,G,1,0,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,
Kasha Terry,IND,C-F,2,24,2,24,-11.4,.200,.200,.000,.000,4.9,12.6,14.2,0.0,0.0,54.5,20.9,31,98,,-0.3,0.0,-0.2,-0.373
LaToya Thomas,DET,F,7,40,7,40,1.2,.267,.267,.133,.000,5.9,7.4,4.1,1.3,2.2,11.8,18.7,63,100,,-0.1,0.0,-0.1,-0.106
Alison Bales,ATL,C,17,389,17,389,13.5,.468,.412,.041,.419,5.8,15.3,4.9,1.9,5.8,10.2,10.8,101,100,,0.3,0.4,0.7,.075
Tasha Humphrey,WAS,C,8,212,8,212,11.6,.497,.482,.354,.207,5.6,14.2,8.7,1.0,0.8,19.0,23.3,89,100,,0.0,0.2,0.2,.030
Amber Jacobs,LAS,G,5,61,5,61,-1.6,.421,.364,.455,.182,2.0,1.9,15.6,0.0,0.0,40.2,14.4,66,105,,-0.2,0.0,-0.2,-0.108
Camille Smith,SEA,F,19,442,19,442,16.9,.575,.550,.106,.319,8.1,11.3,12.4,2.2,1.1,20.7,21.1,100,95,,0.7,0.8,1.5,.133
Stacey Lovelace,DET,C,7,44,7,44,4.0,.519,.429,.714,.857,2.7,9.4,3.4,1.2,0.0,29.3,13.7,83,99,,0.0,0.1,0.0,.014
Kristen Mann,IND,F,5,31,5,31,4.9,.250,.250,.250,.000,3.8,7.8,5.4,1.7,2.6,20.0,7.3,62,96,,-0.1,0.0,0.0,-0.005
Taj McWilliams-Franklin,DET,F-C,7,185,7,185,18.5,.509,.430,.016,.344,10.8,15.0,12.5,0.9,2.4,10.9,19.7,112,97,,0.6,0.3,0.9,.187
Shay Murphy,DET,G,13,122,13,122,7.6,.387,.363,.475,.150,7.7,10.1,9.4,2.6,1.5,17.4,18.7,82,96,,-0.1,0.2,0.1,.018
Ashley Shields,DET,G,7,44,7,44,7.6,.463,.432,.409,.182,0.0,4.0,8.6,1.2,0.0,20.2,29.8,81,102,,-0.1,0.0,-0.1,-0.057
Crystal Smith,WAS,G,28,392,28,392,8.0,.481,.418,.345,.327,3.0,4.4,11.6,1.9,0.4,21.3,18.2,89,104,,-0.1,0.2,0.1,.006
Kasha Terry,ATL,C-F,20,275,20,275,9.6,.508,.474,.000,.434,11.1,13.6,6.9,1.8,3.1,29.0,20.0,82,104,,-0.4,0.1,-0.3,-0.043
LaToya Thomas,MIN,F,13,147,13,147,6.9,.560,.566,.184,.237,6.2,10.0,3.5,0.7,0.0,30.0,17.8,82,105,,-0.2,0.0,-0.2,-0.041
Shay Murphy,WAS,G,2,11,2,11,4.1,.333,.333,.333,.000,32.4,16.7,16.3,0.0,0.0,40.0,20.3,70,110,,0.0,0.0,0.0,-0.179
