Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Courtney Vandersloot,CHI,G,27,22,30.3,4.7,9.1,0.516,1.0,2.5,0.382,3.7,6.6,0.567,1.1,1.3,0.861,0.6,3.7,8.1,1.2,0.2,3.0,2.2,11.5
Kia Vaughn,NYL,C,28,22,19.6,2.6,4.9,0.536,0.0,0.0,,2.6,4.9,0.536,0.5,0.9,0.583,1.9,4.9,0.7,0.4,0.4,0.8,2.0,5.8
Shatori Walker-Kimbrough,WAS,G,27,8,12.4,1.3,3.6,0.371,0.4,1.2,0.333,0.9,2.4,0.391,1.3,1.5,0.854,0.3,1.1,0.4,0.6,0.1,0.6,1.0,4.4
Lindsay Whalen*,MIN,G,22,22,23.6,3.1,7.0,0.451,0.5,1.5,0.353,2.6,5.4,0.479,1.2,1.6,0.75,0.4,2.5,4.1,0.5,0.1,2.0,1.7,8.0
Erica Wheeler,IND,G,34,26,26.4,4.6,11.5,0.4,1.5,4.4,0.331,3.1,7.0,0.444,1.1,1.4,0.792,0.3,2.2,4.1,1.4,0.0,2.3,2.3,11.8
Sami Whitcomb,SEA,G,33,0,12.2,1.5,4.0,0.361,1.0,3.1,0.333,0.4,0.9,0.452,0.5,0.6,0.81,0.4,1.7,1.0,0.7,0.0,0.9,1.5,4.5
Sydney Wiese,LAS,G,28,0,7.9,0.8,2.1,0.383,0.5,1.3,0.4,0.3,0.9,0.36,0.1,0.3,0.5,0.1,0.8,0.3,0.2,0.1,0.1,0.7,2.3
Courtney Williams,CON,G,34,28,26.0,5.4,11.5,0.473,0.4,1.1,0.324,5.1,10.4,0.489,1.1,1.2,0.878,1.4,4.2,2.1,0.5,0.2,1.4,1.6,12.3
Elizabeth Williams,ATL,C-F,34,34,31.4,4.4,9.0,0.485,0.0,0.0,0.0,4.4,9.0,0.487,1.6,2.4,0.659,3.1,7.2,1.4,1.1,2.0,1.4,2.4,10.4
Riquna Williams,LAS,G,23,6,17.7,2.0,6.1,0.321,0.9,3.2,0.27,1.1,2.9,0.379,1.7,1.9,0.864,0.3,1.4,0.7,0.8,0.1,1.1,1.8,6.4
Amanda Zahui B.,NYL,C,29,0,5.3,0.9,2.2,0.4,0.1,0.3,0.25,0.8,2.0,0.421,0.3,0.4,0.75,0.3,1.1,0.3,0.2,0.2,0.5,1.2,2.2
Cecilia Zandalasini,MIN,F,3,0,6.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,0.7,0.7
Shavonte Zellous,NYL,G,34,34,29.1,3.6,8.6,0.423,0.5,1.4,0.333,3.1,7.1,0.44,4.0,4.8,0.823,1.0,4.0,2.8,0.9,0.2,1.9,3.4,11.7
Imani McGee-Stafford,TOT,C,32,4,13.4,1.8,3.8,0.463,0.0,0.1,0.333,1.8,3.8,0.467,0.5,0.7,0.652,1.4,3.9,0.4,0.3,0.8,0.8,2.0,4.1
Sophie Brunner,TOT,F,4,0,3.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.3,1.0,0.0,0.0,0.0,0.3,0.8,0.0
Cierra Burdick,TOT,F,10,0,8.6,1.5,2.2,0.682,0.1,0.2,0.5,1.4,2.0,0.7,0.0,0.0,,0.4,1.2,0.9,0.2,0.1,0.8,1.9,3.1
Monique Currie,TOT,F,36,10,21.8,3.6,8.5,0.428,1.1,2.7,0.398,2.6,5.8,0.442,2.5,3.0,0.824,0.6,3.7,2.1,0.7,0.3,1.5,2.2,10.8
Jordan Hooper,TOT,F,28,0,10.7,1.3,3.5,0.374,1.0,2.7,0.387,0.3,0.9,0.333,0.1,0.2,0.667,0.1,1.3,0.3,0.3,0.0,0.3,0.6,3.8
Chelsea Hopkins,TOT,G,3,0,3.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,TOT,G,26,0,9.7,0.9,2.4,0.365,0.5,1.4,0.333,0.4,1.0,0.407,0.3,0.5,0.667,0.5,1.5,0.7,0.4,0.0,0.5,1.0,2.5
Haley Peters,TOT,F,4,0,10.8,0.8,2.3,0.333,0.8,1.5,0.5,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.3,0.0,0.0,1.0,1.5,2.3
Jennie Simms,TOT,G,14,0,7.4,0.4,1.8,0.24,0.1,0.6,0.222,0.3,1.1,0.25,0.6,0.9,0.75,0.4,1.1,0.6,0.3,0.1,0.4,0.4,1.6
Tamera Young,TOT,F,35,22,24.8,3.1,8.8,0.357,0.7,2.1,0.342,2.4,6.7,0.362,1.4,2.0,0.676,0.7,3.3,1.9,1.0,0.4,1.7,2.0,8.4
Imani McGee-Stafford,CHI,C,22,4,15.5,2.0,4.5,0.444,0.0,0.1,0.333,2.0,4.4,0.448,0.5,0.8,0.706,1.5,4.4,0.5,0.4,0.8,1.0,2.4,4.6
Sophie Brunner,PHO,F,3,0,4.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.3,1.3,0.0,0.0,0.0,0.3,0.7,0.0
Cierra Burdick,NYL,F,6,0,6.0,1.0,1.8,0.545,0.2,0.2,1.0,0.8,1.7,0.5,0.0,0.0,,0.3,1.0,0.7,0.2,0.2,0.7,1.0,2.2
Monique Currie,SAS,F,14,3,23.1,4.2,9.7,0.434,1.0,2.8,0.359,3.2,6.9,0.464,2.4,2.9,0.825,0.6,4.8,2.1,0.6,0.4,2.4,2.2,11.8
Jordan Hooper,CON,F,3,0,3.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
Chelsea Hopkins,NYL,G,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,PHO,G,9,0,14.1,1.2,3.7,0.333,0.3,1.8,0.188,0.9,1.9,0.471,0.4,0.7,0.667,0.9,2.4,0.8,0.7,0.0,0.6,1.4,3.2
Haley Peters,SAS,F,2,0,17.5,1.5,4.0,0.375,1.5,2.5,0.6,0.0,1.5,0.0,0.0,0.0,,0.0,1.0,0.5,0.0,0.0,1.5,2.0,4.5
Jennie Simms,WAS,G,10,0,5.0,0.2,1.2,0.167,0.0,0.3,0.0,0.2,0.9,0.222,0.8,1.0,0.8,0.5,1.1,0.6,0.2,0.2,0.3,0.1,1.2
Tamera Young,CHI,F,24,21,29.0,3.8,10.4,0.365,0.9,2.7,0.344,2.9,7.7,0.373,1.7,2.4,0.69,0.8,3.8,2.5,1.4,0.4,2.2,2.3,10.2
Imani McGee-Stafford,ATL,C,10,0,9.0,1.3,2.4,0.542,0.0,0.0,,1.3,2.4,0.542,0.3,0.6,0.5,1.2,2.9,0.2,0.1,0.7,0.3,1.0,2.9
Sophie Brunner,SAS,F,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cierra Burdick,SAS,F,4,0,12.5,2.3,2.8,0.818,0.0,0.3,0.0,2.3,2.5,0.9,0.0,0.0,,0.5,1.5,1.3,0.3,0.0,1.0,3.3,4.5
Monique Currie,PHO,F,22,7,20.9,3.3,7.7,0.424,1.1,2.7,0.424,2.1,5.0,0.423,2.5,3.1,0.824,0.5,3.0,2.2,0.8,0.3,1.0,2.2,10.2
Jordan Hooper,ATL,F,15,0,6.8,1.1,2.7,0.4,0.8,1.9,0.429,0.3,0.8,0.333,0.2,0.3,0.75,0.1,0.9,0.2,0.3,0.0,0.3,0.4,3.1
Chelsea Hopkins,ATL,G,2,0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,SAS,G,17,0,7.4,0.7,1.8,0.4,0.5,1.2,0.45,0.2,0.6,0.3,0.2,0.4,0.667,0.2,0.9,0.6,0.2,0.1,0.4,0.8,2.2
Haley Peters,WAS,F,2,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
Jennie Simms,IND,G,4,0,13.5,1.0,3.3,0.308,0.5,1.5,0.333,0.5,1.8,0.286,0.3,0.5,0.5,0.3,1.3,0.5,0.5,0.0,0.8,1.3,2.8
Tamera Young,ATL,F,11,1,15.5,1.7,5.4,0.322,0.3,0.8,0.333,1.5,4.5,0.32,0.7,1.2,0.615,0.5,2.3,0.7,0.3,0.5,0.7,1.4,4.5
Jordan Hooper,CHI,F,10,0,18.6,2.1,5.7,0.368,1.7,4.6,0.37,0.4,1.1,0.364,0.1,0.2,0.5,0.1,2.2,0.6,0.5,0.1,0.5,0.9,6.0
