Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Belinda Snell,PHO,G,30,2,11.4,1.2,3.5,0.349,0.9,2.6,0.329,0.4,0.9,0.407,0.2,0.4,0.636,0.4,1.5,1.5,0.7,0.1,0.6,1.0,3.6
Michelle Snow,HOU,C,34,34,26.2,4.1,8.4,0.493,0.0,0.0,,4.1,8.4,0.493,2.5,3.3,0.768,2.3,6.8,1.4,0.5,1.0,2.7,3.1,10.8
Sidney Spencer,LAS,G,34,22,24.4,3.5,8.8,0.393,1.6,3.6,0.439,1.9,5.2,0.362,1.1,1.2,0.881,1.4,4.1,1.2,0.8,0.3,1.0,2.5,9.6
Tiffany Stansbury,MIN,F-C,30,14,14.6,1.8,4.0,0.458,0.0,0.0,,1.8,4.0,0.458,0.7,1.3,0.513,1.7,4.3,0.5,0.4,0.4,1.0,2.6,4.3
Ann Strother,IND,G-F,12,0,5.8,0.8,2.6,0.323,0.5,1.3,0.4,0.3,1.3,0.25,0.2,0.2,1.0,0.5,0.8,0.3,0.0,0.0,0.2,0.4,2.3
Tammy Sutton-Brown,IND,C,34,33,25.3,4.4,9.0,0.485,0.0,0.0,,4.4,9.0,0.485,3.3,4.6,0.716,1.9,5.4,0.9,1.0,1.4,2.5,3.4,12.0
Sheryl Swoopes*,HOU,F-G,3,3,35.3,3.0,8.3,0.36,0.3,2.3,0.143,2.7,6.0,0.444,1.3,1.3,1.0,1.0,5.7,3.7,1.7,0.3,3.0,1.0,7.7
Diana Taurasi,PHO,G,32,32,32.0,6.4,14.6,0.44,3.0,8.1,0.367,3.5,6.5,0.531,3.3,4.0,0.835,0.6,4.2,4.3,1.4,1.1,2.6,3.3,19.2
Penny Taylor,PHO,F,34,34,29.7,5.8,11.7,0.499,1.0,2.6,0.378,4.8,9.0,0.534,5.1,5.8,0.884,2.1,6.3,2.9,1.5,0.6,2.3,3.5,17.8
Nikki Teasley,WAS,G,33,33,22.6,1.5,4.6,0.336,0.8,2.6,0.329,0.7,2.0,0.343,1.3,1.4,0.933,0.6,2.2,3.3,0.7,0.2,1.9,2.4,5.2
Kasha Terry,IND,C-F,9,0,6.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.3,0.4,0.75,0.6,1.6,0.1,0.2,0.3,1.2,2.0,1.0
Carla Thomas,CHI,F,17,0,7.2,0.9,2.2,0.395,0.0,0.1,0.0,0.9,2.2,0.405,0.8,0.8,0.929,0.6,1.6,0.2,0.1,0.2,0.4,1.3,2.5
Christi Thomas,LAS,F-C,34,19,18.8,3.4,7.0,0.481,0.2,0.5,0.353,3.2,6.5,0.491,1.6,2.1,0.757,1.9,5.3,0.5,0.6,0.3,1.4,3.5,8.4
LaToya Thomas,LAS,F,27,7,18.0,2.9,6.4,0.443,0.6,1.4,0.421,2.3,5.0,0.449,1.4,1.7,0.826,1.0,2.3,1.2,0.3,0.3,1.1,2.3,7.7
Tina Thompson*,HOU,F,34,34,36.3,6.1,14.6,0.42,1.5,3.8,0.4,4.6,10.7,0.427,5.0,6.0,0.834,1.9,6.7,2.8,0.9,0.7,3.3,1.8,18.8
Shona Thorburn,SEA,G,2,0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0
Erin Thorn,NYL,G,29,29,30.4,3.6,8.4,0.424,1.7,4.2,0.39,1.9,4.2,0.459,0.9,1.2,0.735,0.6,3.0,2.5,0.9,0.0,1.7,1.4,9.7
Barbara Turner,HOU,G-F,22,2,12.0,1.3,3.3,0.403,0.3,1.4,0.233,1.0,1.9,0.524,1.2,1.9,0.659,0.4,1.9,0.9,0.4,0.2,1.0,1.1,4.2
Ayana Walker,DET,F,2,1,21.5,1.5,3.5,0.429,0.0,0.0,,1.5,3.5,0.429,0.5,1.5,0.333,0.0,3.0,0.5,0.5,1.0,3.0,4.0,3.5
DeMya Walker,SAC,F,5,5,21.0,3.4,8.4,0.405,0.0,0.0,,3.4,8.4,0.405,2.0,2.8,0.714,3.4,5.0,1.2,0.6,0.6,3.0,2.2,8.8
Martina Weber,NYL,C,2,0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Kendra Wecker,SAS,F,14,1,5.2,0.4,1.4,0.3,0.0,0.3,0.0,0.4,1.1,0.375,0.3,0.4,0.667,0.3,0.6,0.3,0.2,0.1,0.2,0.5,1.1
Lindsay Whalen*,CON,G,34,34,30.6,4.6,9.8,0.468,0.5,2.5,0.209,4.1,7.3,0.559,3.6,4.6,0.785,1.0,4.8,5.0,2.1,0.1,2.2,2.5,13.4
Tan White,IND,G,34,9,24.7,4.0,10.4,0.386,1.3,3.7,0.339,2.7,6.6,0.413,1.6,1.9,0.841,0.7,2.6,1.9,1.1,0.3,2.9,2.2,10.8
Tamika Whitmore,IND,F,34,25,25.9,4.1,9.9,0.415,0.6,2.1,0.3,3.5,7.8,0.445,2.1,2.7,0.763,1.3,5.0,1.5,0.6,0.3,2.5,2.5,10.9
Adrian Williams-Strong,SAC,C-F,34,2,17.9,2.5,5.3,0.475,0.0,0.0,,2.5,5.3,0.475,1.2,1.5,0.788,1.8,4.5,0.8,0.6,0.2,1.7,1.9,6.2
Le'coe Willingham,CON,F,28,5,11.4,0.7,1.9,0.385,0.0,0.1,0.0,0.7,1.7,0.417,0.6,0.9,0.72,1.0,2.8,0.4,0.3,0.2,0.7,1.6,2.1
Tamika Williams,MIN,F,21,2,7.1,0.6,1.0,0.6,0.0,0.0,,0.6,1.0,0.6,0.3,0.5,0.636,0.8,1.9,0.3,0.1,0.0,0.4,0.9,1.5
Tanisha Wright,SEA,G,34,5,16.1,1.5,3.7,0.4,0.2,0.6,0.273,1.3,3.0,0.427,1.0,1.1,0.846,0.5,1.3,2.0,0.9,0.1,1.6,1.6,4.1
Brooke Wyckoff,CHI,F,34,7,15.3,0.9,2.5,0.376,0.7,2.0,0.358,0.2,0.5,0.444,0.3,0.4,0.769,0.7,3.2,1.4,0.6,0.5,0.8,2.4,2.9
Sophia Young-Malcolm,SAS,F,33,33,33.5,6.5,13.6,0.478,0.0,0.2,0.0,6.5,13.4,0.483,3.8,5.1,0.749,2.2,5.8,1.5,1.5,0.4,1.8,3.0,16.8
Shanna Zolman,SAS,G,34,1,16.1,3.1,8.0,0.393,2.2,5.3,0.409,1.0,2.7,0.363,0.8,0.9,0.897,0.1,1.4,0.8,0.4,0.1,1.2,1.0,9.2
Sherill Baker,TOT,G,27,11,18.7,2.4,7.2,0.335,0.3,1.3,0.235,2.1,5.9,0.356,2.6,3.1,0.833,0.6,2.6,2.9,1.3,0.1,2.4,2.2,7.7
Kiesha Brown,TOT,G,30,0,11.9,1.4,3.6,0.38,0.6,1.4,0.442,0.7,2.2,0.338,1.4,1.6,0.854,0.3,1.5,1.7,0.4,0.1,0.9,0.9,4.7
Monique Currie,TOT,F,33,24,25.2,3.2,7.3,0.44,0.4,1.2,0.341,2.8,6.1,0.46,3.9,4.9,0.785,1.4,4.0,1.8,0.7,0.2,1.5,2.9,10.7
Tye'sha Fluker,TOT,C,21,0,6.9,0.8,2.6,0.315,0.0,0.1,0.333,0.8,2.4,0.314,0.2,0.4,0.556,0.5,1.2,0.1,0.1,0.4,0.6,0.8,1.9
Chasity Melvin,TOT,C-F,32,28,29.2,3.7,8.1,0.456,0.0,0.2,0.143,3.7,7.9,0.464,2.7,4.0,0.659,2.3,6.7,1.2,1.2,0.7,2.2,3.2,10.1
Iciss Tillis,TOT,F-C,11,1,3.1,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.333,0.0,0.0,,0.2,0.7,0.1,0.0,0.0,1.0,0.5,0.4
Lisa Willis,TOT,G,24,0,9.8,1.2,3.4,0.346,0.7,2.2,0.302,0.5,1.2,0.429,0.3,0.5,0.583,0.6,1.5,0.5,0.6,0.0,1.4,1.0,3.3
Sherill Baker,NYL,G,3,0,4.3,0.7,0.7,1.0,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.7
Kiesha Brown,MIN,G,3,0,9.7,0.7,3.0,0.222,0.3,1.0,0.333,0.3,2.0,0.167,2.0,2.7,0.75,0.7,1.7,0.7,0.3,0.3,0.7,1.7,3.7
Monique Currie,CHI,F,2,2,30.5,4.0,13.5,0.296,1.0,5.5,0.182,3.0,8.0,0.375,5.5,7.5,0.733,1.5,6.0,2.0,0.5,0.0,2.0,1.5,14.5
Tye'sha Fluker,SEA,C,9,0,3.4,0.0,1.1,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.1,0.2,0.5,0.2,0.8,0.0,0.0,0.1,0.3,0.4,0.1
Chasity Melvin,WAS,C-F,3,3,27.3,3.0,8.7,0.346,0.0,0.7,0.0,3.0,8.0,0.375,5.3,6.3,0.842,2.3,6.7,0.0,2.0,0.0,0.7,4.3,11.3
Iciss Tillis,LAS,F-C,3,0,2.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,1.3,1.0,0.0
Lisa Willis,LAS,G,8,0,9.6,0.9,2.5,0.35,0.3,1.1,0.222,0.6,1.4,0.455,0.3,0.5,0.5,0.3,1.1,0.5,0.5,0.1,1.3,1.3,2.3
Sherill Baker,LAS,G,24,11,20.5,2.6,8.0,0.328,0.3,1.4,0.212,2.3,6.6,0.352,2.9,3.5,0.833,0.7,2.9,3.2,1.5,0.1,2.7,2.4,8.5
Kiesha Brown,LAS,G,27,0,12.1,1.4,3.7,0.394,0.7,1.5,0.45,0.8,2.2,0.356,1.3,1.5,0.875,0.3,1.4,1.8,0.4,0.1,0.9,0.8,4.9
Monique Currie,WAS,F,31,22,24.9,3.2,6.9,0.458,0.4,1.0,0.4,2.8,5.9,0.467,3.8,4.8,0.791,1.4,3.9,1.7,0.7,0.2,1.5,3.0,10.5
Tye'sha Fluker,LAS,C,12,0,9.5,1.4,3.7,0.386,0.1,0.2,0.5,1.3,3.5,0.381,0.3,0.6,0.571,0.8,1.6,0.3,0.3,0.6,0.8,1.1,3.3
Chasity Melvin,CHI,C-F,29,25,29.4,3.8,8.0,0.468,0.0,0.2,0.2,3.7,7.9,0.474,2.4,3.8,0.627,2.3,6.7,1.3,1.1,0.8,2.4,3.0,9.9
Iciss Tillis,DET,F-C,8,1,3.3,0.3,0.8,0.333,0.0,0.3,0.0,0.3,0.5,0.5,0.0,0.0,,0.3,0.9,0.1,0.0,0.0,0.9,0.4,0.5
Lisa Willis,NYL,G,16,0,9.8,1.3,3.8,0.344,0.9,2.8,0.318,0.4,1.1,0.412,0.3,0.5,0.625,0.8,1.7,0.6,0.6,0.0,1.5,0.9,3.8
