Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
A'ja Wilson,LVA,C,22,22,31.7,7.5,15.7,0.48,0.0,0.0,,7.5,15.7,0.48,5.4,6.9,0.781,1.5,8.5,2.0,1.2,2.0,1.6,2.2,20.5
Jackie Young,LVA,G,22,0,25.8,4.2,8.6,0.492,0.1,0.6,0.231,4.1,8.0,0.511,2.4,2.8,0.852,0.8,4.3,3.0,0.7,0.1,1.6,1.8,11.0
Amanda Zahui B.,NYL,C,21,20,25.3,3.1,8.8,0.353,1.6,4.8,0.34,1.5,4.0,0.369,1.2,1.7,0.694,0.7,8.5,1.9,0.9,1.2,2.6,3.1,9.0
Essence Carson,TOT,G,21,2,13.9,1.4,4.7,0.303,0.6,2.1,0.273,0.9,2.6,0.327,0.3,0.5,0.6,0.3,1.7,0.6,0.4,0.1,0.8,1.0,3.7
Jacki Gemelos,TOT,G,18,1,12.3,1.1,3.1,0.339,0.5,1.9,0.257,0.6,1.2,0.476,0.1,0.2,0.5,0.2,1.1,0.8,0.3,0.1,0.7,1.0,2.7
Megan Huff,TOT,F,7,0,2.3,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,,0.3,0.6,0.1,0.0,0.0,0.4,0.4,0.0
Alisia Jenkins,TOT,F,5,0,5.6,0.4,1.6,0.25,0.0,0.6,0.0,0.4,1.0,0.4,0.8,1.2,0.667,0.0,0.8,0.0,0.0,0.0,0.6,0.6,1.6
Stella Johnson,TOT,G,9,2,11.1,1.8,3.8,0.471,1.0,1.6,0.643,0.8,2.2,0.35,0.6,0.6,1.0,0.4,1.3,1.3,0.7,0.2,0.4,1.2,5.1
Stephanie Mavunga,TOT,F,10,0,9.5,1.3,2.9,0.448,0.0,0.5,0.0,1.3,2.4,0.542,0.9,1.1,0.818,1.0,3.3,0.5,0.1,0.2,1.1,1.1,3.5
Erica McCall,TOT,F,20,0,9.2,0.8,2.3,0.356,0.1,0.2,0.25,0.8,2.1,0.366,0.9,1.1,0.818,1.2,2.5,0.2,0.4,0.4,0.5,1.2,2.6
Shey Peddy,TOT,G,17,0,15.1,1.1,3.7,0.302,0.2,2.0,0.118,0.9,1.7,0.517,1.3,1.3,1.0,0.5,2.1,1.8,1.1,0.1,0.9,1.3,3.8
Essence Carson,WAS,G,10,0,16.8,1.7,5.9,0.288,0.6,2.3,0.261,1.1,3.6,0.306,0.3,0.6,0.5,0.6,1.8,0.5,0.5,0.1,1.0,0.9,4.3
Jacki Gemelos,CON,G,6,0,4.8,0.7,1.3,0.5,0.5,1.0,0.5,0.2,0.3,0.5,0.0,0.0,,0.0,0.3,0.2,0.3,0.0,0.5,0.8,1.8
Megan Huff,MIN,F,3,0,1.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.7,1.0,0.3,0.0,0.0,0.0,0.3,0.0
Alisia Jenkins,IND,F,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stella Johnson,CHI,G,4,0,1.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.0,0.5,0.0,0.3,0.0,0.0,0.3,0.0
Stephanie Mavunga,IND,F,5,0,11.8,1.6,3.6,0.444,0.0,0.4,0.0,1.6,3.2,0.5,1.8,2.2,0.818,1.4,4.0,0.6,0.0,0.4,1.0,0.6,5.0
Erica McCall,ATL,F,1,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
Shey Peddy,WAS,G,9,0,12.9,1.0,3.2,0.31,0.2,1.7,0.133,0.8,1.6,0.5,1.3,1.3,1.0,0.2,1.2,1.2,0.8,0.0,0.9,0.9,3.6
Essence Carson,CON,G,11,2,11.2,1.2,3.6,0.325,0.5,1.9,0.286,0.6,1.7,0.368,0.3,0.4,0.75,0.1,1.5,0.6,0.4,0.1,0.5,1.1,3.2
Jacki Gemelos,WAS,G,12,1,16.1,1.3,4.0,0.313,0.5,2.4,0.207,0.8,1.6,0.474,0.2,0.3,0.5,0.3,1.4,1.2,0.3,0.1,0.8,1.1,3.2
Megan Huff,LVA,F,4,0,2.8,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.8,0.5,0.0
Alisia Jenkins,CHI,F,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stella Johnson,WAS,G,5,2,18.8,3.2,6.6,0.485,1.8,2.8,0.643,1.4,3.8,0.368,1.0,1.0,1.0,0.8,2.0,2.4,1.0,0.4,0.8,2.0,9.2
Stephanie Mavunga,CHI,F,5,0,7.2,1.0,2.2,0.455,0.0,0.6,0.0,1.0,1.6,0.625,0.0,0.0,,0.6,2.6,0.4,0.2,0.0,1.2,1.6,2.0
Erica McCall,MIN,F,19,0,9.4,0.8,2.4,0.356,0.1,0.2,0.25,0.8,2.2,0.366,0.9,1.2,0.818,1.2,2.5,0.2,0.3,0.4,0.5,1.2,2.7
Shey Peddy,PHO,G,8,0,17.6,1.3,4.3,0.294,0.3,2.4,0.105,1.0,1.9,0.533,1.3,1.3,1.0,0.9,3.0,2.4,1.5,0.1,0.9,1.8,4.0
Alisia Jenkins,PHO,F,2,0,11.5,1.0,4.0,0.25,0.0,1.5,0.0,1.0,2.5,0.4,2.0,3.0,0.667,0.0,1.5,0.0,0.0,0.0,1.5,1.5,4.0
