Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Victoria Vivians,IND,G-F,38,14,17.7,1.9,5.1,0.38,0.7,2.5,0.287,1.2,2.6,0.469,0.6,0.8,0.767,0.5,3.1,1.3,0.7,0.2,0.8,1.9,5.2
Shatori Walker-Kimbrough,WAS,G,40,15,24.8,2.2,5.1,0.429,0.8,2.1,0.39,1.4,3.0,0.455,1.1,1.2,0.936,0.2,2.1,1.7,0.7,0.4,0.7,1.2,6.3
Kristy Wallace,IND,G,37,9,19.7,2.5,6.3,0.401,1.0,2.3,0.435,1.5,4.0,0.381,0.6,0.8,0.75,0.6,2.2,1.9,0.6,0.2,1.3,1.7,6.6
Erica Wheeler,IND,G,40,40,26.8,3.7,9.2,0.398,0.8,2.4,0.309,2.9,6.8,0.43,1.8,2.1,0.878,0.4,3.0,5.0,1.1,0.1,2.1,2.4,9.9
Sami Whitcomb,SEA,G,40,19,24.5,3.2,8.0,0.4,2.2,5.8,0.385,1.0,2.2,0.438,1.1,1.3,0.83,0.5,2.9,2.9,0.9,0.4,2.0,1.9,9.7
Courtney Williams,CHI,G,40,40,30.1,4.4,10.1,0.437,1.2,2.7,0.443,3.2,7.4,0.434,0.4,0.6,0.6,1.0,6.0,6.3,1.0,0.3,2.5,1.6,10.4
Elizabeth Williams,CHI,C-F,40,40,29.7,4.2,8.1,0.514,0.0,0.0,,4.2,8.1,0.514,1.5,2.3,0.63,2.3,5.8,2.5,1.3,1.5,1.4,2.5,9.8
Gabby Williams,SEA,F,10,8,28.5,3.4,9.4,0.362,0.5,2.3,0.217,2.9,7.1,0.408,1.1,1.3,0.846,1.4,3.6,3.8,1.5,0.4,2.2,1.9,8.4
Madi Williams,PHO,G-F,5,0,9.2,1.0,3.0,0.333,0.0,0.6,0.0,1.0,2.4,0.417,0.0,0.0,,0.4,1.0,0.2,0.4,0.2,1.2,1.2,2.0
Jocelyn Willoughby,NYL,F-G,29,0,6.6,0.4,1.0,0.4,0.2,0.6,0.438,0.2,0.5,0.357,0.1,0.1,1.0,0.3,0.8,0.4,0.1,0.0,0.3,0.7,1.2
A'ja Wilson,LVA,C,40,40,30.7,8.4,15.0,0.557,0.2,0.7,0.31,8.2,14.3,0.57,5.8,7.2,0.812,2.1,9.5,1.6,1.4,2.2,1.6,2.1,22.8
Han Xu,NYL,C,8,0,4.5,0.8,2.5,0.3,0.0,0.9,0.0,0.8,1.6,0.462,0.0,0.0,,0.4,0.9,0.0,0.3,0.1,0.6,0.3,1.5
Jackie Young,LVA,G,40,40,31.5,6.2,11.9,0.523,2.2,5.0,0.449,4.0,7.0,0.576,2.9,3.4,0.867,0.7,4.0,3.8,1.3,0.1,1.8,2.0,17.6
Kristine Anigwe,TOT,F-C,13,0,6.8,0.8,1.8,0.417,0.0,0.1,0.0,0.8,1.8,0.435,0.4,0.6,0.625,0.6,1.7,0.3,0.2,0.4,0.5,1.8,1.9
Alaina Coates,TOT,C,12,0,2.9,0.4,0.5,0.833,0.0,0.0,,0.4,0.5,0.833,0.1,0.3,0.25,0.2,0.8,0.0,0.3,0.0,0.6,0.8,0.9
Liz Dixon,TOT,F,14,0,5.5,0.7,1.4,0.526,0.0,0.0,,0.7,1.4,0.526,0.5,0.6,0.875,0.6,1.1,0.2,0.0,0.2,0.3,0.3,1.9
Queen Egbo,TOT,F-C,37,0,12.8,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.8,1.3,0.638,1.1,4.3,0.3,0.4,0.6,0.9,2.3,4.8
Destanni Henderson,TOT,G,15,1,13.3,1.3,3.8,0.333,0.2,1.6,0.125,1.1,2.2,0.485,1.1,1.4,0.762,0.2,0.8,1.8,0.5,0.1,0.9,1.2,3.8
Joyner Holmes,TOT,F,34,2,10.4,1.2,3.2,0.373,0.4,1.4,0.313,0.8,1.8,0.419,0.5,0.6,0.762,0.7,2.5,0.8,0.3,0.3,0.6,1.1,3.3
Ashley Joens,TOT,G,19,0,6.7,0.7,1.9,0.361,0.5,1.2,0.435,0.2,0.7,0.231,0.2,0.3,0.5,0.0,0.6,0.1,0.2,0.0,0.3,0.4,2.1
Evina Westbrook,TOT,G,18,0,7.1,0.3,1.7,0.167,0.1,0.9,0.125,0.2,0.8,0.214,0.4,0.4,1.0,0.2,0.9,0.6,0.2,0.2,0.6,0.9,1.1
Amanda Zahui B.,TOT,C,34,1,7.4,0.5,2.1,0.257,0.2,1.1,0.162,0.4,1.0,0.364,0.4,0.6,0.75,0.2,1.1,0.3,0.2,0.5,0.4,1.3,1.7
Kristine Anigwe,CHI,F-C,10,0,8.3,1.0,2.2,0.455,0.0,0.1,0.0,1.0,2.1,0.476,0.5,0.8,0.625,0.8,2.1,0.4,0.3,0.5,0.6,2.0,2.5
Alaina Coates,PHO,C,2,0,2.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0
Queen Egbo,IND,F-C,16,0,8.9,1.1,2.8,0.4,0.0,0.0,,1.1,2.8,0.4,0.7,1.1,0.647,1.0,4.1,0.1,0.1,0.5,0.7,1.9,2.9
Destanni Henderson,LAS,G,10,1,16.9,1.7,4.7,0.362,0.2,1.9,0.105,1.5,2.8,0.536,1.4,1.9,0.737,0.2,0.8,2.5,0.7,0.1,1.3,1.4,5.0
Joyner Holmes,LAS,F,5,0,12.0,1.6,4.6,0.348,0.4,1.4,0.286,1.2,3.2,0.375,0.6,0.8,0.75,1.0,3.4,0.2,0.0,0.4,0.8,1.2,4.2
Evina Westbrook,PHO,G,9,0,8.0,0.2,2.2,0.1,0.0,1.2,0.0,0.2,1.0,0.222,0.7,0.7,1.0,0.1,1.0,0.4,0.1,0.1,0.4,0.8,1.1
Amanda Zahui B.,WAS,C,12,1,7.8,0.5,2.0,0.25,0.3,1.2,0.214,0.3,0.8,0.3,0.8,1.0,0.75,0.2,1.4,0.3,0.3,0.6,0.4,1.7,2.0
Liz Dixon,CON,F,4,0,5.3,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.0,0.0,,0.3,0.5,0.3,0.0,0.3,0.5,0.3,1.0
Alaina Coates,LVA,C,10,0,3.0,0.4,0.5,0.8,0.0,0.0,,0.4,0.5,0.8,0.1,0.4,0.25,0.2,1.0,0.0,0.2,0.0,0.7,0.9,0.9
Liz Dixon,PHO,F,10,0,5.6,0.8,1.4,0.571,0.0,0.0,,0.8,1.4,0.571,0.7,0.8,0.875,0.8,1.3,0.2,0.0,0.2,0.2,0.3,2.3
Joyner Holmes,SEA,F,29,2,10.2,1.1,3.0,0.379,0.4,1.4,0.317,0.7,1.6,0.435,0.4,0.6,0.765,0.7,2.3,0.9,0.3,0.3,0.5,1.1,3.2
Ashley Joens,LVA,G,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evina Westbrook,LAS,G,9,0,6.2,0.3,1.1,0.3,0.2,0.6,0.4,0.1,0.6,0.2,0.2,0.2,1.0,0.2,0.9,0.7,0.2,0.2,0.7,1.0,1.1
Kristine Anigwe,CON,F-C,3,0,2.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.3,1.0,0.0
Destanni Henderson,PHO,G,5,0,6.2,0.4,2.0,0.2,0.2,1.0,0.2,0.2,1.0,0.2,0.4,0.4,1.0,0.2,0.8,0.4,0.0,0.0,0.2,0.8,1.4
Ashley Joens,DAL,G,9,0,1.6,0.1,0.4,0.25,0.0,0.2,0.0,0.1,0.2,0.5,0.1,0.4,0.25,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3
Ashley Joens,PHO,G,8,0,13.4,1.5,3.9,0.387,1.3,2.5,0.5,0.3,1.4,0.182,0.3,0.3,1.0,0.0,1.1,0.1,0.3,0.0,0.6,0.9,4.5
Amanda Zahui B.,IND,C,22,0,7.3,0.5,2.1,0.261,0.1,1.0,0.13,0.4,1.0,0.391,0.3,0.4,0.75,0.2,1.0,0.3,0.1,0.5,0.5,1.1,1.5
Queen Egbo,WAS,F-C,21,0,15.8,2.7,4.9,0.544,0.0,0.0,,2.7,4.9,0.544,0.9,1.4,0.633,1.1,4.4,0.4,0.6,0.8,1.1,2.6,6.2
