Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Kara Braxton,TOT,C-F,35,16,16.9,4.2,8.1,0.516,0.0,0.1,0.25,4.1,8.0,0.52,1.6,2.3,0.679,1.6,4.7,1.3,0.9,0.6,2.7,2.6,9.9
Alexis Hornbuckle,TOT,G,28,10,18.2,1.6,4.6,0.341,0.5,1.8,0.286,1.1,2.9,0.375,0.9,1.1,0.8,0.8,2.6,2.0,1.5,0.5,1.4,2.5,4.5
Tiffany Jackson-Jones,TOT,F,34,17,21.1,2.3,5.9,0.395,0.0,0.0,1.0,2.3,5.9,0.392,2.1,2.6,0.787,1.6,5.1,1.1,1.2,0.3,1.8,1.9,6.7
Rashanda McCants,TOT,F,23,8,16.3,2.0,5.4,0.379,0.7,2.4,0.291,1.3,3.0,0.449,0.9,1.5,0.588,1.1,2.3,1.1,0.7,0.2,0.9,2.3,5.7
Shay Murphy,TOT,G,26,1,14.5,1.7,5.3,0.324,0.5,1.8,0.277,1.2,3.5,0.348,1.2,1.9,0.612,1.0,3.1,1.2,0.7,0.1,1.1,1.5,5.1
Nicole Ohlde,TOT,F-C,32,9,16.3,1.9,4.4,0.443,0.0,0.0,,1.9,4.4,0.443,1.0,1.4,0.689,0.7,2.6,0.8,0.3,0.5,1.3,2.1,4.8
Plenette Pierson,TOT,F,33,1,16.5,3.8,7.9,0.479,0.1,0.3,0.364,3.7,7.6,0.484,2.0,2.5,0.827,0.9,3.5,1.2,0.8,0.3,1.8,2.5,9.7
Allie Quigley,TOT,G,7,0,6.1,0.9,1.7,0.5,0.3,0.6,0.5,0.6,1.1,0.5,0.9,1.1,0.75,0.0,0.3,0.1,0.3,0.1,0.4,0.6,2.9
Shavonte Zellous,TOT,G,31,1,15.6,1.7,5.2,0.323,0.3,1.1,0.229,1.4,4.1,0.349,2.1,2.7,0.753,0.5,1.9,1.5,0.5,0.5,1.1,2.0,5.7
Kara Braxton,TUL,C-F,22,16,16.8,4.1,8.2,0.5,0.0,0.2,0.25,4.0,8.0,0.506,1.0,1.6,0.639,1.2,4.6,1.3,1.1,0.8,3.0,2.5,9.3
Alexis Hornbuckle,TUL,G,15,10,21.1,2.1,5.5,0.373,0.7,1.7,0.4,1.4,3.9,0.362,1.0,1.2,0.833,0.9,3.5,2.7,1.5,0.7,1.8,2.7,5.8
Tiffany Jackson-Jones,NYL,F,9,0,13.8,1.1,3.0,0.37,0.0,0.0,,1.1,3.0,0.37,2.1,2.8,0.76,0.6,3.1,0.4,0.7,0.1,0.8,1.6,4.3
Rashanda McCants,MIN,F,17,4,15.8,1.9,4.9,0.393,0.6,2.2,0.297,1.3,2.8,0.468,1.1,1.7,0.621,1.2,2.4,0.9,0.6,0.1,0.8,2.2,5.6
Shay Murphy,IND,G,15,1,14.7,1.9,5.3,0.35,0.3,1.3,0.263,1.5,4.1,0.377,1.1,1.9,0.571,1.3,4.1,1.5,0.5,0.1,1.2,1.3,5.1
Nicole Ohlde,PHO,F-C,20,0,11.1,1.2,2.6,0.442,0.0,0.0,,1.2,2.6,0.442,0.7,1.2,0.609,0.4,1.9,0.5,0.2,0.4,0.8,1.6,3.0
Plenette Pierson,TUL,F,8,1,15.8,4.8,8.9,0.535,0.4,0.9,0.429,4.4,8.0,0.547,2.3,2.6,0.857,0.8,2.5,1.3,1.3,0.4,1.6,2.1,12.1
Allie Quigley,IND,G,3,0,6.0,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,1.0,0.7,2.0
Shavonte Zellous,TUL,G,4,1,16.8,1.3,7.8,0.161,0.3,2.5,0.1,1.0,5.3,0.19,1.3,1.5,0.833,0.3,0.8,2.5,0.5,0.0,0.5,1.8,4.0
Kara Braxton,PHO,C-F,13,0,17.2,4.3,7.9,0.544,0.0,0.0,,4.3,7.9,0.544,2.5,3.5,0.711,2.2,4.8,1.2,0.6,0.4,2.1,2.8,11.1
Alexis Hornbuckle,MIN,G,13,0,14.9,1.0,3.5,0.283,0.3,1.8,0.167,0.7,1.7,0.409,0.7,0.9,0.75,0.6,1.5,1.3,1.4,0.2,0.9,2.4,3.0
Tiffany Jackson-Jones,TUL,F,25,17,23.7,2.8,6.9,0.399,0.0,0.0,1.0,2.7,6.9,0.395,2.0,2.6,0.797,2.0,5.8,1.4,1.4,0.3,2.1,2.0,7.6
Rashanda McCants,TUL,F,6,4,17.7,2.3,6.7,0.35,0.8,3.0,0.278,1.5,3.7,0.409,0.3,0.8,0.4,0.7,2.0,1.5,0.8,0.5,1.0,2.5,5.8
Shay Murphy,CHI,G,11,0,14.1,1.5,5.4,0.288,0.7,2.5,0.286,0.8,2.8,0.29,1.3,1.9,0.667,0.6,1.8,0.8,0.8,0.0,1.0,1.6,5.1
Nicole Ohlde,TUL,F-C,12,9,25.1,3.3,7.3,0.443,0.0,0.0,,3.3,7.3,0.443,1.4,1.8,0.773,1.3,3.8,1.4,0.7,0.8,2.2,2.9,7.9
Plenette Pierson,NYL,F,25,0,16.7,3.5,7.6,0.458,0.0,0.2,0.25,3.4,7.4,0.462,2.0,2.4,0.817,1.0,3.8,1.1,0.7,0.3,1.8,2.7,9.0
Allie Quigley,SAS,G,4,0,6.3,1.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.5,0.667,0.0,0.3,0.0,0.0,0.0,0.0,0.5,3.5
Shavonte Zellous,IND,G,27,0,15.5,1.7,4.8,0.362,0.3,0.9,0.28,1.5,3.9,0.381,2.2,2.9,0.747,0.5,2.1,1.3,0.4,0.6,1.2,2.0,5.9
