Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
LaToya Thomas,SAS,F,21,12,24.0,3.3,7.7,0.429,0.1,0.3,0.429,3.1,7.3,0.429,2.1,2.3,0.898,0.9,3.2,1.0,0.3,0.4,1.6,2.0,8.8
Alicia Thompson,SEA,F,30,1,11.0,1.1,2.7,0.395,0.2,0.7,0.318,0.8,2.0,0.424,0.4,0.5,0.75,0.3,1.5,0.5,0.1,0.1,0.6,0.6,2.8
Tina Thompson*,HOU,F,15,15,29.3,4.1,10.0,0.413,0.8,2.7,0.3,3.3,7.3,0.455,1.1,1.4,0.762,1.1,3.8,1.5,0.8,0.3,2.1,2.1,10.1
Erin Thorn,NYL,G,21,0,9.7,1.0,2.6,0.389,0.5,1.4,0.345,0.5,1.2,0.44,0.2,0.2,1.0,0.2,0.7,0.6,0.2,0.0,0.3,0.6,2.7
Kamila Vodichkova,PHO,F-C,28,25,29.3,4.5,9.2,0.494,0.1,0.3,0.429,4.4,8.9,0.496,1.7,2.6,0.667,2.1,7.0,2.3,1.0,0.8,2.1,3.1,10.9
Natalia Vodopyanova,SEA,F,17,0,5.8,0.5,1.3,0.364,0.1,0.3,0.2,0.4,1.0,0.412,0.5,0.7,0.667,0.2,1.2,0.6,0.2,0.1,0.5,0.5,1.5
DeMya Walker,SAC,F,22,19,27.2,5.7,10.6,0.534,0.0,0.0,1.0,5.6,10.6,0.532,2.7,4.2,0.645,2.1,5.3,2.2,1.3,0.6,3.1,3.0,14.1
Ann Wauters,NYL,C,28,28,31.4,5.4,10.0,0.541,0.1,0.1,1.0,5.3,9.9,0.538,2.8,3.8,0.752,1.7,6.6,1.5,0.6,0.8,2.5,3.3,13.7
Kendra Wecker,SAS,F,1,0,11.0,2.0,6.0,0.333,0.0,3.0,0.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0
Lindsay Whalen*,CON,G,34,34,30.8,4.0,8.5,0.466,0.5,1.4,0.348,3.5,7.2,0.488,3.7,4.6,0.801,0.9,3.8,5.1,1.2,0.1,2.6,2.6,12.1
DeTrina White,NYL,F,13,0,6.9,0.3,0.8,0.364,0.0,0.0,,0.3,0.8,0.364,0.6,0.9,0.667,0.7,1.7,0.0,0.3,0.2,0.2,1.2,1.2
Tan White,IND,G,34,3,20.4,2.5,7.5,0.335,0.7,2.4,0.309,1.8,5.1,0.347,1.4,1.7,0.81,0.6,1.6,1.6,0.9,0.2,2.1,1.8,7.1
Tamika Whitmore,LAS,F,34,34,27.0,3.4,7.8,0.434,0.1,0.6,0.263,3.2,7.2,0.447,2.7,3.1,0.868,1.6,4.2,1.2,1.0,0.4,1.7,3.2,9.6
Angelina Williams,PHO,G,16,0,9.3,0.9,3.1,0.3,0.3,1.1,0.222,0.7,2.0,0.344,0.4,0.4,0.857,0.6,1.4,0.6,0.3,0.4,0.7,1.1,2.5
Le'coe Willingham,CON,F,18,0,5.1,0.4,0.9,0.412,0.0,0.0,,0.4,0.9,0.412,0.6,1.1,0.5,0.6,0.9,0.2,0.1,0.0,0.8,0.9,1.3
Natalie Williams,IND,C,34,34,23.6,3.0,7.3,0.415,0.0,0.0,,3.0,7.3,0.415,1.3,2.0,0.672,2.2,5.5,0.9,1.0,0.4,1.6,3.1,7.4
Tamika Williams,MIN,F,34,9,22.3,2.5,4.6,0.551,0.0,0.1,0.0,2.5,4.5,0.562,0.7,1.4,0.543,2.2,5.0,1.1,0.9,0.1,1.2,1.5,5.8
Shereka Wright,PHO,F,25,5,13.8,1.0,2.4,0.407,0.4,1.4,0.314,0.5,1.0,0.542,1.4,2.1,0.673,0.7,2.0,0.9,0.6,0.1,1.1,0.5,3.8
Tanisha Wright,SEA,G,34,8,15.5,1.4,3.1,0.462,0.0,0.0,0.0,1.4,3.1,0.467,0.7,1.1,0.667,0.6,1.7,1.6,0.5,0.1,1.2,1.8,3.6
Brooke Wyckoff,CON,F,34,1,17.5,1.0,2.6,0.398,0.6,1.5,0.423,0.4,1.1,0.361,0.4,0.6,0.65,0.7,2.8,1.0,0.4,0.3,0.8,2.4,3.1
Francesca Zara,SEA,G,34,4,12.1,1.0,2.5,0.4,0.1,0.6,0.227,0.9,1.9,0.46,0.5,0.6,0.81,0.3,1.1,1.5,0.5,0.0,1.2,0.9,2.6
Kiesha Brown,TOT,G,6,0,5.3,0.2,0.3,0.5,0.0,0.2,0.0,0.2,0.2,1.0,0.0,0.0,,0.0,0.2,0.3,0.5,0.0,0.7,0.2,0.3
Adrienne Goodson,TOT,F,33,0,14.1,1.8,4.4,0.41,0.1,0.1,0.667,1.7,4.3,0.404,0.7,1.1,0.611,1.0,2.2,0.6,0.3,0.0,1.0,1.2,4.3
Niele Ivey,TOT,G,26,0,9.8,0.5,1.8,0.277,0.2,0.8,0.227,0.3,1.0,0.32,0.3,0.3,1.0,0.3,0.8,1.2,0.5,0.0,0.4,1.2,1.5
Chandi Jones,TOT,G,31,9,19.7,2.4,6.3,0.383,0.9,2.2,0.42,1.5,4.1,0.362,0.9,1.2,0.711,0.6,2.1,1.7,0.8,0.2,1.3,2.2,6.6
Edwige Lawson-Wade,TOT,G,19,0,6.6,0.4,1.5,0.286,0.3,0.8,0.333,0.2,0.7,0.231,0.3,0.3,1.0,0.1,0.5,0.2,0.1,0.1,0.6,0.4,1.4
Tynesha Lewis,TOT,G,21,1,12.2,1.4,4.2,0.33,0.1,0.7,0.133,1.3,3.5,0.37,0.7,1.2,0.6,0.5,1.2,1.0,0.3,0.2,1.0,0.7,3.6
Jessica Moore,TOT,F-C,21,0,7.5,0.2,0.5,0.455,0.0,0.0,,0.2,0.5,0.455,0.0,0.1,0.5,0.2,0.6,0.1,0.2,0.0,0.4,1.4,0.5
Plenette Pierson,TOT,F,35,11,21.8,2.6,6.6,0.394,0.0,0.1,0.5,2.6,6.5,0.393,2.5,3.6,0.696,1.3,3.5,1.0,0.7,0.5,2.1,2.7,7.7
Kristen Rasmussen,TOT,F,27,19,20.4,1.8,3.8,0.48,0.3,0.7,0.389,1.6,3.1,0.5,0.8,1.1,0.733,1.0,3.0,0.9,0.5,0.6,0.7,2.4,4.7
Katie Smith*,TOT,G,36,32,32.2,3.9,10.2,0.38,1.5,4.4,0.333,2.4,5.8,0.416,2.7,3.4,0.782,0.6,2.3,2.4,0.8,0.1,2.0,2.0,11.9
Dawn Staley*,TOT,G,33,26,27.4,1.9,4.8,0.396,0.6,1.7,0.375,1.3,3.1,0.408,1.0,1.2,0.8,0.3,2.1,4.5,1.1,0.0,1.6,2.1,5.4
Stacey Thomas,TOT,F,18,0,7.6,0.1,0.8,0.143,0.0,0.1,0.0,0.1,0.7,0.154,0.4,1.1,0.4,0.6,1.2,0.4,0.4,0.2,0.2,0.8,0.7
Ayana Walker,TOT,F,21,11,15.9,1.4,3.2,0.426,0.0,0.0,,1.4,3.2,0.426,0.6,1.0,0.65,1.0,3.1,0.9,0.4,0.6,0.9,1.2,3.4
Kiesha Brown,WAS,G,2,0,7.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Adrienne Goodson,HOU,F,23,0,11.8,1.3,3.2,0.397,0.0,0.1,0.5,1.2,3.1,0.394,0.6,0.9,0.619,0.7,1.6,0.7,0.3,0.0,0.7,0.8,3.1
Niele Ivey,DET,G,12,0,8.5,0.4,1.9,0.217,0.3,1.0,0.25,0.2,0.9,0.182,0.1,0.1,1.0,0.4,1.0,0.8,0.5,0.0,0.4,1.2,1.2
Chandi Jones,DET,G,21,0,15.7,2.2,5.4,0.407,0.9,1.8,0.486,1.3,3.6,0.368,0.7,0.9,0.789,0.4,1.5,1.1,0.6,0.1,1.1,2.0,6.0
Edwige Lawson-Wade,NYL,G,2,0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Tynesha Lewis,CHA,G,10,1,16.6,1.9,6.1,0.311,0.1,1.2,0.083,1.8,4.9,0.367,0.8,1.6,0.5,1.0,2.0,1.3,0.3,0.3,1.1,0.7,4.7
Jessica Moore,CHA,F-C,6,0,8.2,0.2,0.5,0.333,0.0,0.0,,0.2,0.5,0.333,0.2,0.3,0.5,0.2,0.8,0.3,0.0,0.0,0.7,1.5,0.5
Plenette Pierson,PHO,F,12,11,26.5,3.0,8.8,0.343,0.0,0.1,0.0,3.0,8.7,0.346,1.7,2.4,0.69,1.6,4.9,1.1,0.8,1.1,2.7,3.3,7.7
Kristen Rasmussen,HOU,F,24,19,21.8,2.0,4.1,0.48,0.2,0.6,0.333,1.8,3.5,0.506,0.9,1.3,0.733,1.1,3.2,0.9,0.5,0.7,0.8,2.3,5.0
Katie Smith*,MIN,G,23,23,33.3,4.3,11.3,0.383,1.5,4.5,0.337,2.8,6.8,0.414,3.1,3.9,0.789,0.5,2.4,2.7,1.1,0.1,2.3,2.0,13.3
Dawn Staley*,CHA,G,23,23,29.7,2.3,5.7,0.405,0.7,1.8,0.405,1.6,3.9,0.404,1.0,1.3,0.767,0.3,2.3,5.3,1.3,0.0,1.8,2.0,6.3
Stacey Thomas,DET,F,17,0,7.8,0.1,0.7,0.167,0.0,0.1,0.0,0.1,0.6,0.182,0.5,1.2,0.4,0.6,1.2,0.5,0.5,0.2,0.2,0.9,0.7
Ayana Walker,DET,F,12,11,20.1,2.1,4.3,0.481,0.0,0.0,,2.1,4.3,0.481,0.8,1.0,0.75,1.3,3.9,1.1,0.5,0.8,1.3,1.3,4.9
Kiesha Brown,HOU,G,4,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,0.5,0.3,0.0,0.5,0.3,0.0
Adrienne Goodson,CHA,F,10,0,19.5,3.0,7.1,0.423,0.1,0.1,1.0,2.9,7.0,0.414,0.9,1.5,0.6,1.7,3.5,0.6,0.3,0.1,1.8,2.2,7.0
Niele Ivey,PHO,G,14,0,10.9,0.6,1.7,0.333,0.1,0.7,0.2,0.4,1.0,0.429,0.4,0.4,1.0,0.2,0.7,1.4,0.4,0.0,0.4,1.2,1.7
Chandi Jones,MIN,G,10,9,28.1,2.9,8.3,0.349,1.1,3.2,0.344,1.8,5.1,0.353,1.2,1.9,0.632,1.0,3.3,3.0,1.3,0.3,1.7,2.6,8.1
Edwige Lawson-Wade,HOU,G,17,0,6.7,0.5,1.4,0.333,0.3,0.8,0.385,0.2,0.6,0.273,0.2,0.2,1.0,0.1,0.4,0.2,0.1,0.1,0.7,0.3,1.5
Tynesha Lewis,MIN,G,11,0,8.2,0.9,2.5,0.37,0.1,0.3,0.333,0.8,2.2,0.375,0.6,0.8,0.778,0.0,0.5,0.6,0.3,0.1,1.0,0.6,2.5
Jessica Moore,LAS,F-C,15,0,7.3,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.1,0.3,0.0,0.3,1.4,0.5
Plenette Pierson,DET,F,23,0,19.3,2.4,5.5,0.437,0.0,0.0,1.0,2.3,5.4,0.432,2.9,4.2,0.698,1.2,2.7,0.9,0.6,0.3,1.8,2.3,7.7
Kristen Rasmussen,CHA,F,3,0,9.7,0.7,1.3,0.5,0.7,1.0,0.667,0.0,0.3,0.0,0.0,0.0,,0.7,1.7,0.7,0.3,0.0,0.3,2.7,2.0
Katie Smith*,DET,G,13,9,30.3,3.1,8.2,0.374,1.4,4.2,0.327,1.7,4.0,0.423,2.0,2.6,0.765,0.8,2.2,2.0,0.4,0.2,1.3,2.1,9.5
Dawn Staley*,HOU,G,10,3,22.1,1.0,2.8,0.357,0.4,1.4,0.286,0.6,1.4,0.429,0.9,1.0,0.9,0.2,1.7,2.8,0.6,0.1,1.2,2.3,3.3
Stacey Thomas,MIN,F,1,0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayana Walker,CHA,F,9,0,10.2,0.4,1.8,0.25,0.0,0.0,,0.4,1.8,0.25,0.4,0.9,0.5,0.4,2.0,0.7,0.2,0.2,0.3,1.2,1.3
