Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Ramu Tokashiki,SEA,F,31,1,13.0,1.9,4.1,0.472,0.0,0.0,0.0,1.9,4.1,0.476,1.5,1.8,0.818,0.9,2.5,0.3,0.5,0.1,0.8,2.7,5.3
Kristi Toliver,LAS,G,33,33,32.1,4.3,10.1,0.426,2.5,5.8,0.424,1.8,4.3,0.43,2.2,2.5,0.889,0.4,2.6,3.7,0.8,0.1,1.4,1.8,13.2
Morgan Tuck,CON,F,26,3,16.7,2.6,6.2,0.414,0.7,2.2,0.304,1.9,4.1,0.472,1.2,1.7,0.711,0.9,2.8,1.1,0.4,0.1,1.0,1.0,7.0
Courtney Vandersloot,CHI,G,30,21,24.3,3.2,7.6,0.419,0.9,2.5,0.351,2.3,5.2,0.452,2.2,2.4,0.904,0.4,2.7,4.7,1.4,0.1,1.6,2.0,9.5
Kia Vaughn,WAS,C,34,4,19.8,2.9,5.7,0.503,0.0,0.0,,2.9,5.7,0.503,0.6,0.8,0.75,1.2,4.3,0.6,0.6,0.5,0.9,1.4,6.3
Ann Wauters,LAS,C,21,1,4.6,0.6,1.0,0.545,0.0,0.0,,0.6,1.0,0.545,0.3,0.4,0.75,0.2,1.1,0.4,0.2,0.1,0.3,0.6,1.4
Jamie Weisner,WAS,G,7,0,3.6,0.6,1.3,0.444,0.3,0.6,0.5,0.3,0.7,0.4,0.3,0.3,1.0,0.1,0.4,0.3,0.0,0.0,0.4,0.7,1.7
Lindsay Whalen*,MIN,G,32,32,24.6,3.8,7.5,0.513,0.1,0.3,0.273,3.8,7.2,0.524,2.1,2.3,0.892,0.5,2.6,3.8,0.6,0.0,1.4,1.6,9.8
Erica Wheeler,IND,G,34,25,23.9,3.4,8.0,0.418,0.5,1.7,0.298,2.9,6.4,0.449,1.2,1.4,0.833,0.5,2.1,2.8,0.7,0.0,2.0,2.6,8.4
Elizabeth Williams,ATL,C-F,34,34,34.7,4.6,10.4,0.442,0.0,0.0,0.0,4.6,10.4,0.444,2.7,3.9,0.692,3.1,8.1,1.2,0.8,2.3,1.2,3.1,11.9
Monica Wright,SEA,G,16,0,6.1,0.5,1.6,0.308,0.1,0.6,0.1,0.4,1.0,0.438,0.2,0.3,0.6,0.1,0.5,0.7,0.4,0.1,0.9,0.9,1.3
Tanisha Wright,NYL,G,29,28,23.0,2.7,6.8,0.401,0.1,0.6,0.235,2.6,6.2,0.417,1.1,1.6,0.717,0.8,2.3,3.6,0.9,0.2,2.3,2.4,6.7
Marta Xargay,PHO,G,15,6,19.7,2.0,5.0,0.4,0.9,2.6,0.333,1.1,2.4,0.472,0.8,1.1,0.706,0.7,1.7,2.7,1.1,0.2,1.8,3.7,5.7
Tamera Young,CHI,F,32,20,25.8,3.5,7.8,0.45,0.0,0.1,0.0,3.5,7.7,0.453,1.5,1.9,0.79,1.4,4.5,1.4,0.8,0.1,1.1,2.6,8.5
Amanda Zahui B.,NYL,C,33,1,11.3,1.7,3.8,0.449,0.1,0.5,0.188,1.6,3.4,0.486,1.5,1.8,0.787,1.3,3.2,0.4,0.3,0.7,1.1,2.1,5.0
Shavonte Zellous,NYL,G,33,1,23.3,2.8,6.8,0.403,0.2,0.8,0.192,2.6,6.1,0.43,3.1,3.7,0.851,0.5,2.5,2.2,0.9,0.2,1.3,1.9,8.8
Kelsey Bone,TOT,C,34,13,15.5,2.6,6.1,0.418,0.1,0.5,0.235,2.4,5.6,0.435,0.9,1.4,0.674,1.0,3.7,0.9,0.4,0.1,1.5,2.3,6.1
Blake Dietrick,TOT,G,3,0,4.7,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.7,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.3
Markeisha Gatling,TOT,C,27,2,8.6,1.0,2.0,0.473,0.0,0.0,,1.0,2.0,0.473,0.6,0.6,0.938,0.8,1.7,0.3,0.2,0.3,0.7,1.9,2.5
Lindsey Harding,TOT,G,26,3,17.0,1.5,4.1,0.358,0.1,0.3,0.25,1.4,3.8,0.367,0.8,1.0,0.88,0.2,1.9,2.4,0.5,0.1,1.0,1.3,3.8
Whitney Knight,TOT,G,10,0,3.8,0.2,1.5,0.133,0.2,1.1,0.182,0.0,0.4,0.0,0.0,0.0,,0.1,0.5,0.2,0.2,0.2,0.2,0.5,0.6
Noelle Quinn,TOT,G,33,0,12.3,0.7,2.5,0.272,0.1,0.7,0.091,0.6,1.8,0.339,0.3,0.4,0.917,0.1,1.4,1.5,0.4,0.2,0.9,1.1,1.7
Avery Warley-Talbert,TOT,C,3,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.3,1.0,0.3,0.0,0.3,0.3,0.7,0.0
Courtney Williams,TOT,G,25,0,14.0,2.7,6.6,0.41,0.3,1.1,0.296,2.4,5.6,0.432,0.5,0.8,0.571,1.1,3.0,1.2,0.5,0.1,0.8,1.2,6.2
Kelsey Bone,CON,C,14,13,23.9,4.4,10.1,0.433,0.3,1.1,0.267,4.1,9.0,0.452,1.7,2.6,0.667,1.3,5.4,1.3,0.7,0.2,1.9,3.1,10.7
Blake Dietrick,SEA,G,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
Markeisha Gatling,SEA,C,11,0,5.8,0.8,1.5,0.529,0.0,0.0,,0.8,1.5,0.529,0.6,0.6,1.0,0.5,0.8,0.1,0.1,0.3,0.9,1.7,2.3
Lindsey Harding,NYL,G,5,3,22.8,1.6,5.0,0.32,0.0,0.6,0.0,1.6,4.4,0.364,0.4,0.4,1.0,0.2,2.8,3.6,0.2,0.0,1.2,2.0,3.6
Whitney Knight,LAS,G,7,0,3.9,0.3,1.4,0.2,0.3,1.0,0.286,0.0,0.4,0.0,0.0,0.0,,0.1,0.4,0.1,0.3,0.3,0.3,0.4,0.9
Noelle Quinn,PHO,G,13,0,9.9,0.5,2.2,0.241,0.1,0.8,0.1,0.5,1.5,0.316,0.5,0.5,0.857,0.1,0.9,1.4,0.4,0.2,0.8,1.5,1.6
Avery Warley-Talbert,ATL,C,1,0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Courtney Williams,PHO,G,6,0,4.2,0.2,1.5,0.111,0.0,0.2,0.0,0.2,1.3,0.125,0.2,0.3,0.5,0.2,1.2,0.3,0.0,0.0,0.3,0.2,0.5
Kelsey Bone,PHO,C,20,0,9.7,1.3,3.4,0.388,0.0,0.1,0.0,1.3,3.3,0.4,0.4,0.5,0.7,0.8,2.5,0.6,0.2,0.1,1.3,1.7,3.0
Blake Dietrick,SAS,G,1,0,8.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
Markeisha Gatling,ATL,C,16,2,10.5,1.1,2.4,0.447,0.0,0.0,,1.1,2.4,0.447,0.5,0.6,0.889,1.0,2.4,0.4,0.3,0.3,0.6,1.9,2.6
Lindsey Harding,PHO,G,21,0,15.7,1.4,3.9,0.37,0.1,0.2,0.4,1.3,3.6,0.368,1.0,1.1,0.87,0.1,1.7,2.1,0.5,0.1,0.9,1.1,3.9
Whitney Knight,SAS,G,3,0,3.7,0.0,1.7,0.0,0.0,1.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0
Noelle Quinn,SEA,G,20,0,13.9,0.8,2.6,0.288,0.1,0.6,0.083,0.7,2.0,0.35,0.3,0.3,1.0,0.1,1.8,1.6,0.5,0.1,1.0,0.8,1.8
Avery Warley-Talbert,SAS,C,2,0,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0
Courtney Williams,CON,G,19,0,17.2,3.5,8.3,0.427,0.4,1.4,0.308,3.1,6.9,0.45,0.6,1.0,0.579,1.4,3.6,1.5,0.6,0.2,1.0,1.5,8.1
